source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
WQP,USGS-343647105282701,05N.14E.32.300,,,34.613123,-105.474728,WGS84,6103.0,ft,,ft,nitrate,mg/L,2,0.2,0.22,0.21,1945-07-24,,0.2,mg/L
WQP,USGS-343650104253500,05N.24E.32.133312,,,34.613954,-104.426926,WGS84,4416.0,ft,190.0,ft,nitrate,mg/L,2,3.8,3.8,3.8,1965-07-20,,3.8,mg/L
WQP,USGS-343720106505501,05N.01E.28.114,,,34.622282,-106.849195,WGS84,5198.0,ft,,ft,nitrate,mg/L,2,1.28,1.3,1.29,1956-04-24,,1.3,mg/L
WQP,USGS-343730106460301,05N.01E.13.332,,,34.62506,-106.768082,WGS84,4790.0,ft,,ft,nitrate,mg/L,2,5.3,5.31,5.31,1965-03-02,,5.3,mg/L
WQP,USGS-343732105531601,05N.10E.28.400,,,34.62562,-105.888346,WGS84,6087.0,ft,,ft,nitrate,mg/L,2,2.3,2.3,2.3,1945-07-23,,2.3,mg/L
WQP,USGS-343745106471001,05N.01E.24.344,,,34.629,-106.78525,WGS84,4875.0,ft,96.0,ft,nitrate,mg/L,2,1.0,1.02,1.01,1956-04-13,,1.0,mg/L
WQP,USGS-343758105341701,05N.13E.28.133,,,34.632845,-105.571952,WGS84,6320.0,ft,,ft,nitrate,mg/L,2,0.2,0.22,0.21,1950-07-19,,0.2,mg/L
WQP,USGS-343802105390101,05N.12E.27.230,,,34.633955,-105.650842,WGS84,6370.0,ft,,ft,nitrate,mg/L,2,1.68,1.7,1.69,1950-07-18,,1.7,mg/L
WQP,USGS-343804107202201,05N.05W.26.100,,,34.6345,-107.34004,WGS84,,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1953-10-12,,0.0,mg/L
WQP,USGS-343813106083601,05N.08E.30.121,,,34.637006,-106.143906,WGS84,6195.0,ft,,ft,nitrate,mg/L,2,3.19,3.2,3.19,1950-08-16,,3.2,mg/L
WQP,USGS-343814106052301,05N.08E.27.122,,,34.637285,-106.090294,WGS84,6150.0,ft,25.0,ft,nitrate,mg/L,2,0.2,0.22,0.21,1950-08-16,,0.2,mg/L
WQP,USGS-343816107252501,05N.06W.25.1223,,,34.637832,-107.424208,WGS84,6784.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1954-04-15,,0.0,mg/L
WQP,USGS-343817105362801,05N.13E.30.111,,,34.638122,-105.608341,WGS84,6350.0,ft,,ft,nitrate,mg/L,2,0.49,0.5,0.49,1950-07-18,,0.5,mg/L
WQP,USGS-343819106033301,05N.08E.24.333,,,34.638674,-106.059737,WGS84,,ft,,ft,nitrate,mg/L,2,2.79,2.8,2.79,1965-12-08,,2.8,mg/L
WQP,USGS-343819106230601,05N.05E.23.433,,,34.638671,-106.385575,WGS84,7355.0,ft,107.0,ft,nitrate,mg/L,2,0.0,0.0,0.0,1950-08-11,,0.0,mg/L
WQP,USGS-343832103534501,05N.29E.20.13130,,,34.642288,-103.896355,WGS84,4699.0,ft,,ft,nitrate,mg/L,2,6.29,6.3,6.29,1963-06-27,,6.3,mg/L
WQP,USGS-343835106033601,05N.08E.24.311,,,34.645229,-106.060932,WGS84,6119.0,ft,150.0,ft,nitrate,mg/L,2,1.28,1.3,1.29,1946-05-13,,1.3,mg/L
WQP,USGS-343842108293401,05N.16W.23.411,,,34.645045,-108.493402,WGS84,7330.0,ft,,ft,nitrate,mg/L,2,0.01,0.01,0.01,1988-06-13,,0.01,mg/L
WQP,USGS-343854106425601,05N.02E.04.413,,,34.648444,-106.71565,WGS84,4950.0,ft,492.0,ft,nitrate,mg/L,2,0.76,0.76,0.76,2014-07-15,,0.756,mg/L
WQP,USGS-343905107122201,05N.04W.24.2222,,,34.651445,-107.206704,WGS84,6046.0,ft,55.0,ft,nitrate,mg/L,2,19.0,19.04,19.02,1957-05-01,,19.0,mg/L
WQP,USGS-343913105502701,05N.10E.13.443,,,34.653676,-105.841401,WGS84,6175.0,ft,,ft,nitrate,mg/L,2,15.94,16.0,15.97,1950-07-28,,16.0,mg/L
WQP,USGS-343915107215301,05N.05N.16.443,,,34.654221,-107.365318,WGS84,6284.0,ft,78.0,ft,nitrate,mg/L,2,0.09,0.1,0.09,1953-08-04,,0.1,mg/L
WQP,USGS-343916106014701,05N.09E.18.400,,,34.654507,-106.030293,WGS84,6092.0,ft,,ft,nitrate,mg/L,2,1.1,1.11,1.1,1950-04-26,,1.1,mg/L
WQP,USGS-343917105500801,05N.10E.13.441,,,34.654787,-105.836123,WGS84,6170.0,ft,,ft,nitrate,mg/L,2,18.0,18.15,18.08,1966-01-10,,18.0,mg/L
WQP,USGS-343917106474701,05N.01E.13.33,,,34.654781,-106.796972,WGS84,4920.0,ft,504.0,ft,nitrate,mg/L,2,9.74,9.75,9.74,2014-08-26,,9.75,mg/L
WQP,USGS-343920106013701,05N.09E.18.442,,,34.655618,-106.027515,WGS84,6092.0,ft,,ft,nitrate,mg/L,2,1.4,1.42,1.41,1950-04-26,,1.4,mg/L
WQP,USGS-343923106084301,05N.08E.18.300,,,34.65645,-106.14585,WGS84,6091.0,ft,,ft,nitrate,mg/L,2,0.09,0.1,0.09,1951-02-01,,0.1,mg/L
WQP,USGS-343926107100201,07N.04E.23.123,,,34.824,-106.494303,WGS84,5745.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1956-03-22,,0.0,mg/L
WQP,USGS-343927106073001,05N.08E.17.323,,,34.657561,-106.125572,WGS84,6186.0,ft,37.0,ft,nitrate,mg/L,4,2.7,4.87,3.77,1950-08-29,,4.8,mg/L
WQP,USGS-343930106084601,05N.08E.18.310,,,34.658394,-106.146684,WGS84,6092.0,ft,,ft,nitrate,mg/L,2,8.3,8.41,8.36,1965-12-14,,8.3,mg/L
WQP,USGS-343934105321101,05N.13E.14.311,,,34.659511,-105.536951,WGS84,6244.0,ft,160.0,ft,nitrate,mg/L,2,1.59,1.6,1.6,1950-07-01,,1.6,mg/L
WQP,USGS-343954106074301,05N.08E.17.113,,,34.664145,-106.131045,WGS84,6202.0,ft,,ft,nitrate,mg/L,2,1.2,1.2,1.2,1946-09-05,,1.2,mg/L
WQP,USGS-343957105290601,05N.14E.18.222,,,34.6659,-105.485562,WGS84,6187.0,ft,,ft,nitrate,mg/L,2,12.84,13.0,12.92,1951-03-16,,13.0,mg/L
WQP,USGS-343958106112101,05N.07E.15.212,,,34.666172,-106.18974,WGS84,6307.0,ft,,ft,nitrate,mg/L,2,1.9,1.9,1.9,1950-08-16,,1.9,mg/L
WQP,USGS-344003106175301,05N.06E.10.344,,,34.66756,-106.29863,WGS84,6700.0,ft,150.0,ft,nitrate,mg/L,2,0.4,0.4,0.4,1951-03-02,,0.4,mg/L
WQP,USGS-344004107213301,05N.05W.10.333,,,34.667832,-107.359763,WGS84,,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1962-08-29,,0.0,mg/L
WQP,USGS-344021107212301,05N.05W.10.300,,,34.672554,-107.356985,WGS84,6409.0,ft,,ft,nitrate,mg/L,4,0.0,0.31,0.15,1953-10-07,,0.0,mg/L
WQP,USGS-344045103540401,05N.29E.06.444,,,34.679232,-103.901633,WGS84,,ft,50.0,ft,nitrate,mg/L,2,4.0,4.0,4.0,1952-09-25,,4.0,mg/L
WQP,USGS-344049106033401,05N.08E.12.111,,,34.68034,-106.060016,WGS84,6110.0,ft,212.0,ft,nitrate,mg/L,2,97.0,97.39,97.2,1950-08-31,,97.0,mg/L
WQP,USGS-344055106043701,05N.08E.02.333,,,34.681728,-106.078627,WGS84,6136.0,ft,150.0,ft,nitrate,mg/L,2,1.8,1.82,1.81,1950-08-30,,1.8,mg/L
WQP,USGS-344055106072501,05N.08E.05.344,,,34.682005,-106.124184,WGS84,6204.0,ft,118.0,ft,nitrate,mg/L,2,1.9,1.9,1.9,1950-08-15,,1.9,mg/L
WQP,USGS-344106107292701,05N.06W.03.300,,,34.685053,-107.491433,WGS84,,ft,,ft,nitrate,mg/L,2,0.89,0.9,0.89,1955-04-22,,0.9,mg/L
WQP,USGS-344120106160601,06N.06E.27.124,,,34.688948,-106.268908,WGS84,6703.0,ft,,ft,nitrate,mg/L,2,2.3,2.3,2.3,1962-07-10,,2.3,mg/L
WQP,USGS-344128106160401,06N.06E.22.431,,,34.69117,-106.268353,WGS84,6730.0,ft,,ft,nitrate,mg/L,2,5.76,5.9,5.83,1950-08-11,,5.9,mg/L
WQP,USGS-344130103424001,05N.30E.01.212233,,,34.691734,-103.711629,WGS84,4706.0,ft,208.0,ft,nitrate,mg/L,2,4.69,4.7,4.7,1958-12-10,,4.7,mg/L
WQP,USGS-344147106002701,06N.09E.33.333,,,34.696729,-106.008071,WGS84,6084.0,ft,,ft,nitrate,mg/L,2,1.59,1.6,1.6,1951-01-19,,1.6,mg/L
WQP,USGS-344200107403201,06N.08W.34.341,,,34.700051,-107.676161,WGS84,7268.0,ft,34.0,ft,nitrate,mg/L,2,0.2,0.22,0.21,1961-01-22,,0.2,mg/L
WQP,USGS-344201107050801,06N.02W.31.400,,,34.700334,-107.086146,WGS84,5587.0,ft,,ft,nitrate,mg/L,2,3.8,3.81,3.8,1950-09-13,,3.8,mg/L
WQP,USGS-344222103055901,06N.36E.35.122222,,,34.705068,-103.10078,WGS84,4454.0,ft,373.0,ft,nitrate,mg/L,2,6.5,6.51,6.5,1954-07-26,,6.5,mg/L
WQP,USGS-344226106075001,06N.08E.32.113,,,34.707282,-106.131129,WGS84,6192.0,ft,200.0,ft,nitrate,mg/L,2,8.7,8.85,8.78,1950-08-15,,8.7,mg/L
WQP,USGS-344234105550901,06N.10E.32.111,,,34.709507,-105.919736,WGS84,6100.0,ft,,ft,nitrate,mg/L,2,1.4,1.42,1.41,1950-07-27,,1.4,mg/L
WQP,USGS-344234106070601,06N.08E.32.212,,,34.709477,-106.119406,WGS84,6174.0,ft,209.0,ft,nitrate,mg/L,2,9.3,9.3,9.3,1966-01-05,,9.3,mg/L
WQP,USGS-344241105503301,06N.10E.25.344,,,34.711452,-105.843068,WGS84,6131.0,ft,62.5,ft,nitrate,mg/L,2,5.76,5.9,5.83,1947-02-19,,5.9,mg/L
WQP,USGS-344241105541501,06N.10E.32.223,,,34.711452,-105.904736,WGS84,6100.0,ft,,ft,nitrate,mg/L,2,0.89,0.9,0.89,1945-07-25,,0.9,mg/L
WQP,USGS-344242105520801,06N.10E.27.400,,,34.71173,-105.869458,WGS84,6102.0,ft,,ft,nitrate,mg/L,2,1.0,1.02,1.01,1945-07-25,,1.0,mg/L
WQP,USGS-344311107202001,06N.05W.26.132,,,34.719775,-107.339485,WGS84,6373.0,ft,623.0,ft,nitrate,mg/L,2,0.2,0.22,0.21,1962-08-29,,0.2,mg/L
WQP,USGS-344322107280701,06N.06W.28.223,,,34.72283,-107.46921,WGS84,,ft,,ft,nitrate,mg/L,2,3.98,4.0,3.99,1954-07-22,,4.0,mg/L
WQP,USGS-344343106004501,06N.09E.20.400,,,34.728673,-106.013071,WGS84,6087.0,ft,,ft,nitrate,mg/L,6,0.09,12.0,4.16,1968-04-23,,0.4,mg/L
WQP,USGS-344354105585801,06N.09E.22.322,,,34.731729,-105.983349,WGS84,6083.0,ft,,ft,nitrate,mg/L,2,1.41,1.42,1.41,1967-08-27,,1.41,mg/L
WQP,USGS-344426106112001,06N.07E.15.434,,,34.740614,-106.189464,WGS84,6376.0,ft,,ft,nitrate,mg/L,2,8.3,8.41,8.36,1966-01-05,,8.3,mg/L
WQP,USGS-344434106054401,06N.08E.27.313,,,34.714783,-106.096128,WGS84,6172.0,ft,140.0,ft,nitrate,mg/L,2,2.7,2.7,2.7,1950-08-15,,2.7,mg/L
WQP,USGS-344437105590801,06N.09E.15.300,,,34.743673,-105.986127,WGS84,6082.0,ft,,ft,nitrate,mg/L,2,1.4,1.42,1.41,1968-02-20,,1.4,mg/L
WQP,USGS-344437105594201,06N.09E.16.400,,,34.743673,-105.995571,WGS84,6081.0,ft,,ft,nitrate,mg/L,2,11.0,11.07,11.03,1968-02-20,,11.0,mg/L
WQP,USGS-344449106594901,06N.02W.13.234,,,34.747,-106.997533,WGS84,5118.0,ft,133.0,ft,nitrate,mg/L,2,0.8,0.8,0.8,1957-05-29,,0.8,mg/L
WQP,USGS-344450108543201,06N.20W.14.412,,,34.747262,-108.909527,WGS84,6360.0,ft,200.0,ft,nitrate,mg/L,2,3.1,3.1,3.1,1946-07-14,,3.1,mg/L
WQP,USGS-344451105420901,06N.12E.18.411,,,34.747564,-105.703066,WGS84,6379.0,ft,,ft,nitrate,mg/L,2,7.97,8.0,7.98,1950-07-13,,8.0,mg/L
WQP,USGS-344455103125001,06N.35E.15.2,,,34.745067,-103.218838,WGS84,4579.0,ft,296.0,ft,nitrate,mg/L,2,3.9,3.9,3.9,1931-11-11,,3.9,mg/L
WQP,USGS-344500106410501,06N.02E.03.344,,,34.750057,-106.685303,WGS84,4838.0,ft,103.0,ft,nitrate,mg/L,2,2.08,2.1,2.09,1951-09-18,,2.1,mg/L
WQP,USGS-344500106460301,06N.02E.18.232,,,34.750028,-106.767694,WGS84,4830.0,ft,355.0,ft,nitrate,mg/L,2,7.97,7.97,7.97,1995-04-09,,7.97,mg/L
WQP,USGS-344504106053401,06N.08E.15.114,,,34.751171,-106.093351,WGS84,6187.0,ft,,ft,nitrate,mg/L,2,2.48,2.5,2.49,1966-07-05,,2.5,mg/L
WQP,USGS-344507107362201,06N.07W.18.100,,,34.751995,-107.606715,WGS84,,ft,,ft,nitrate,mg/L,2,159.37,160.0,159.69,1963-07-09,,160.0,mg/L
WQP,USGS-344518107023801,06N.02W.16.000,,,34.755055,-107.044478,WGS84,5375.0,ft,,ft,nitrate,mg/L,2,11.0,11.07,11.03,1953-08-19,,11.0,mg/L
WQP,USGS-344519106171402,06N.06E.14.111A,,,34.755335,-106.287799,WGS84,6690.0,ft,,ft,nitrate,mg/L,2,0.49,0.5,0.49,1951-02-16,,0.5,mg/L
WQP,USGS-344520106041301,06N.08E.11.340,,,34.755616,-106.070851,WGS84,6141.0,ft,,ft,nitrate,mg/L,2,2.79,2.8,2.79,1966-07-05,,2.8,mg/L
WQP,USGS-344526106165701,06N.06E.11.343,,,34.757279,-106.283076,WGS84,6680.0,ft,,ft,nitrate,mg/L,2,11.95,12.0,11.98,1962-07-10,,12.0,mg/L
WQP,USGS-344527106035501,06N.08E.11.420,,,34.75756,-106.065851,WGS84,6125.0,ft,75.0,ft,nitrate,mg/L,2,2.7,2.7,2.7,1944-09-21,,2.7,mg/L
WQP,USGS-344527106111301,06N.07E.10.300 DUP,,,34.757558,-106.18752,WGS84,6395.0,ft,,ft,nitrate,mg/L,2,0.2,0.22,0.21,1954-07-06,,0.2,mg/L
WQP,USGS-344542106035201,06N.08E.11.243,,,34.761727,-106.065018,WGS84,6112.0,ft,,ft,nitrate,mg/L,2,2.9,2.92,2.91,1962-07-11,,2.9,mg/L
WQP,USGS-344547105560201,06N.10E.07.100,,,34.763117,-105.93446,WGS84,6090.0,ft,,ft,nitrate,mg/L,2,2.7,2.7,2.7,1945-07-25,,2.7,mg/L
WQP,USGS-344552106015001,06N.09E.07.200,,,34.764505,-106.031128,WGS84,6103.0,ft,,ft,nitrate,mg/L,2,0.8,0.8,0.8,1950-05-18,,0.8,mg/L
WQP,USGS-344602105550401,06N.10E.08.112,,,34.767645,-105.918209,WGS84,6088.0,ft,169.0,ft,nitrate,mg/L,2,4.43,4.6,4.51,1950-04-26,,4.6,mg/L
WQP,USGS-344604106063701,06N.08E.09.112,,,34.76842,-106.110185,WGS84,6230.0,ft,268.0,ft,nitrate,mg/L,2,3.0,3.01,3.01,1950-08-22,,3.0,mg/L
WQP,USGS-344618105570601,06N.09E.01.300,,,34.771727,-105.952238,WGS84,6085.0,ft,,ft,nitrate,mg/L,2,5.31,5.4,5.36,1950-04-26,,5.4,mg/L
WQP,USGS-344624105550001,06N.10E.05.312,,,34.773394,-105.917237,WGS84,6093.0,ft,,ft,nitrate,mg/L,2,4.87,5.0,4.93,1950-04-26,,5.0,mg/L
WQP,USGS-344627105550801,06N.10E.05.300,,,34.774228,-105.91946,WGS84,6095.0,ft,145.0,ft,nitrate,mg/L,2,8.2,8.41,8.31,1948-09-02,,8.2,mg/L
WQP,USGS-344631105574901,06N.09E.02.411,,,34.775338,-105.964183,WGS84,6087.0,ft,,ft,nitrate,mg/L,2,1.68,1.7,1.69,1966-01-05,,1.7,mg/L
WQP,USGS-344634106024601,06N.08E.01.243,,,34.776171,-106.046684,WGS84,6106.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1965-12-08,,0.0,mg/L
WQP,USGS-344657106062801,07N.08E.04.121,,,34.869722,-106.109167,WGS84,6260.0,ft,,ft,nitrate,mg/L,2,6.2,6.2,6.2,1965-11-30,,6.2,mg/L
WQP,USGS-344721106442201,06N.01E.05.421,,,34.789222,-106.740027,WGS84,4845.0,ft,,ft,nitrate,mg/L,4,4.2,6.2,5.18,1952-01-17,,4.2056499999999994,mg/L
WQP,USGS-344721106445701,06N.01E.05.400,,,34.789222,-106.749749,WGS84,5050.0,ft,,ft,nitrate,mg/L,2,5.1,5.31,5.21,1956-04-26,,5.1,mg/L
WQP,USGS-344725105464701,07N.11E.34.311,,,34.790339,-105.780291,WGS84,6245.0,ft,200.0,ft,nitrate,mg/L,2,1.0,1.02,1.01,1950-07-26,,1.0,mg/L
WQP,USGS-344743106423001,07N.02E.26.333,,,34.795333,-106.708915,WGS84,4844.0,ft,,ft,nitrate,mg/L,4,0.09,0.22,0.15,1963-07-22,,0.1,mg/L
WQP,USGS-344744106043301,07N.08E.35.110,,,34.795614,-106.076408,WGS84,6152.0,ft,,ft,nitrate,mg/L,2,0.4,0.4,0.4,1950-08-18,,0.4,mg/L
WQP,USGS-344744106054001,07N.08E.34.110,,,34.795614,-106.095019,WGS84,6192.0,ft,,ft,nitrate,mg/L,2,1.2,1.2,1.2,1948-08-11,,1.2,mg/L
WQP,USGS-344748106005901,07N.09E.32.211,,,34.796726,-106.016962,WGS84,6101.0,ft,,ft,nitrate,mg/L,2,0.3,0.31,0.3,1950-04-26,,0.3,mg/L
WQP,USGS-344749105520201,07N.10E.35.111,,,34.797005,-105.867792,WGS84,6152.0,ft,,ft,nitrate,mg/L,2,1.99,2.0,2.0,1950-07-14,,2.0,mg/L
WQP,USGS-344749106033301,07N.09E.31.222,,,34.797003,-106.027795,WGS84,6100.0,ft,18.0,ft,nitrate,mg/L,2,74.0,75.26,74.63,1950-08-30,,74.0,mg/L
WQP,USGS-344757106135201,07N.07E.29.343,,,34.799223,-106.231688,WGS84,6575.0,ft,245.0,ft,nitrate,mg/L,2,5.2,5.31,5.26,1950-09-15,,5.2,mg/L
WQP,USGS-344758105261701,07N.14E.27.442,,,34.799694,-105.438167,WGS84,6165.0,ft,,ft,nitrate,mg/L,2,0.09,0.1,0.09,1950-07-14,,0.1,mg/L
WQP,USGS-344805106425401,07N.02E.26.314,,,34.801444,-106.715582,WGS84,4846.0,ft,,ft,nitrate,mg/L,2,0.0,0.0,0.0,1959-04-16,,0.0,mg/L
WQP,USGS-344814105554401,07N.10E.30.411,,,34.803949,-105.92946,WGS84,6090.0,ft,,ft,nitrate,mg/L,2,0.3,0.31,0.3,1965-11-19,,0.3,mg/L
WQP,USGS-344819106440001,07N.02E.28.234 DUP,,,34.805333,-106.733915,WGS84,4851.0,ft,,ft,nitrate,mg/L,2,0.09,0.1,0.09,1956-11-28,,0.1,mg/L
WQP,USGS-344822106435001,07N.02E.28.234,,,34.806166,-106.731138,WGS84,4851.0,ft,365.0,ft,nitrate,mg/L,2,0.09,0.1,0.09,1957-10-16,,0.1,mg/L
WQP,USGS-344832105421801,07N.12E.30.200,,,34.80895,-105.705567,WGS84,6539.0,ft,350.0,ft,nitrate,mg/L,2,4.43,4.5,4.46,1950-07-11,,4.5,mg/L
WQP,USGS-344832106422301,07N.02E.26.112,,,34.808944,-106.70697,WGS84,4845.0,ft,,ft,nitrate,mg/L,2,0.6,0.62,0.61,1956-03-09,,0.6,mg/L
WQP,USGS-344840105592401,07N.09E.27.111,,,34.81117,-105.990573,WGS84,6107.0,ft,87.0,ft,nitrate,mg/L,2,6.1,6.2,6.15,1950-04-26,,6.1,mg/L
WQP,USGS-344841106042401,07N.08E.26.121,,,34.811447,-106.073908,WGS84,6154.0,ft,246.0,ft,nitrate,mg/L,4,2.08,3.2,2.64,1965-11-19,,3.2,mg/L
WQP,USGS-344845106074201,07N.08E.20.3343,,,34.81289,-106.12852,WGS84,6310.0,ft,170.0,ft,nitrate,mg/L,2,15.0,15.05,15.03,1965-11-29,,15.0,mg/L
WQP,USGS-344847106030401,07N.08E.24.433,,,34.813113,-106.051685,WGS84,6127.0,ft,,ft,nitrate,mg/L,2,14.0,14.17,14.08,1950-08-16,,14.0,mg/L
WQP,USGS-344852106442901,07N.02E.21.332,,,34.814933,-106.740917,WGS84,4879.0,ft,607.0,ft,nitrate,mg/L,4,0.0,0.5,0.25,1956-03-26,,0.0,mg/L
WQP,USGS-344855106072501,07N.08E.20.342,,,34.815335,-106.124187,WGS84,6288.0,ft,,ft,nitrate,mg/L,2,9.3,9.5,9.4,1950-08-16,,9.5,mg/L
WQP,USGS-344902105421101,07N.12E.19.413,,,34.817283,-105.703623,WGS84,6586.0,ft,,ft,nitrate,mg/L,2,2.9,2.92,2.91,1950-07-11,,2.9,mg/L
WQP,USGS-344903108314601,07N.16W.21.300,,,34.816985,-108.529794,WGS84,7200.0,ft,589.0,ft,nitrate,mg/L,5,0.0,1.6,0.64,1988-03-29,,0.0,mg/L
WQP,USGS-344913103185201,07N.34E.23.121,,,34.820343,-103.314952,WGS84,4505.0,ft,227.0,ft,nitrate,mg/L,2,7.2,7.22,7.21,1962-04-03,,7.2,mg/L
WQP,USGS-344915103185101,07N.34E.23.121 3,,,34.820914,-103.314164,WGS84,4598.0,ft,220.0,ft,nitrate,mg/L,2,7.17,7.19,7.18,2021-01-13,,7.19,mg/L
WQP,USGS-344919105513401,07N.10E.23.141,,,34.822004,-105.860015,WGS84,6230.0,ft,,ft,nitrate,mg/L,2,27.89,28.0,27.95,1950-09-26,,28.0,mg/L
WQP,USGS-344923105321001,07N.13E.23.131,,,34.823117,-105.536675,WGS84,6319.0,ft,,ft,nitrate,mg/L,2,1.28,1.3,1.29,1950-07-14,,1.3,mg/L
WQP,USGS-344930105561101,07N.10E.19.112,,,34.825059,-105.936961,WGS84,6107.0,ft,,ft,nitrate,mg/L,2,5.3,5.31,5.31,1950-04-26,,5.3,mg/L
WQP,USGS-344931108270201,07N.15W.19.200,,,34.825319,-108.451181,WGS84,7383.0,ft,,ft,nitrate,mg/L,2,0.03,0.03,0.03,1987-11-17,,0.03,mg/L
WQP,USGS-344932106105101,07N.07E.23.112,,,34.825611,-106.18141,WGS84,6455.0,ft,,ft,nitrate,mg/L,2,0.3,0.31,0.3,1950-09-15,,0.3,mg/L
WQP,USGS-344933108174901,07N.14W.22.214,,,34.825876,-108.297566,WGS84,7597.0,ft,536.0,ft,nitrate,mg/L,1,0.0,0.0,0.0,1988-03-29,,0.0,mg/L
WQP,USGS-344939106342601,07N.03E.13.434,,,34.827554,-106.574467,WGS84,5295.0,ft,,ft,nitrate,mg/L,2,1.28,1.3,1.29,1957-05-31,,1.3,mg/L
WQP,USGS-344953107300801,07N.06W.18.424,,,34.831437,-107.502824,WGS84,5952.0,ft,,ft,nitrate,mg/L,4,0.49,20.0,10.23,1943-09-15,,0.5,mg/L
WQP,USGS-345011106061601,07N.08E.16.231,,,34.836945,-106.10477,WGS84,6252.0,ft,250.0,ft,nitrate,mg/L,2,4.38,4.4,4.39,1948-05-19,,4.4,mg/L
WQP,USGS-345018105450801,07N.11E.14.213,,,34.838393,-105.752791,WGS84,6450.0,ft,,ft,nitrate,mg/L,2,9.3,9.4,9.35,1950-07-25,,9.4,mg/L
WQP,USGS-345024107141901,07N.04W.15.222,,,34.84005,-107.239206,WGS84,5834.0,ft,44.0,ft,nitrate,mg/L,2,0.2,0.22,0.21,1957-06-04,,0.2,mg/L
WQP,USGS-345025106030501,07N.08E.13.211,,,34.840334,-106.051964,WGS84,6130.0,ft,,ft,nitrate,mg/L,2,3.0,3.01,3.01,1950-08-30,,3.0,mg/L
WQP,USGS-345034107270601,07N.06W.10.400,,,34.842826,-107.452267,WGS84,,ft,,ft,nitrate,mg/L,2,5.3,5.31,5.31,1943-09-01,,5.3,mg/L
WQP,USGS-345037106092901,07N.07E.12.342 DUP,,,34.843666,-106.158632,WGS84,6360.0,ft,65.0,ft,nitrate,mg/L,2,14.0,14.17,14.08,1950-08-15,,14.0,mg/L
WQP,USGS-345039106061701,07N.08E.09.431,,,34.844722,-106.104937,WGS84,6261.0,ft,127.0,ft,nitrate,mg/L,2,3.8,3.81,3.8,1948-05-19,,3.8,mg/L
WQP,USGS-345048106110501,07N.07E.10.422,,,34.846721,-106.1853,WGS84,6460.0,ft,,ft,nitrate,mg/L,2,15.0,15.05,15.03,1950-05-12,,15.0,mg/L
WQP,USGS-345100106411901,07N.02E.11.210,,,34.850054,-106.689192,WGS84,4865.0,ft,,ft,nitrate,mg/L,2,0.3,0.31,0.3,1951-08-14,,0.3,mg/L
WQP,USGS-345111106464101,07N.02E.07.11414,,,34.853109,-106.778639,WGS84,5030.0,ft,,ft,nitrate,mg/L,2,1.3,1.33,1.31,1975-03-12,,1.3,mg/L
WQP,USGS-345112108310701,07N.16W.10.111,,,34.854444,-108.519,WGS84,7260.0,ft,460.0,ft,nitrate,mg/L,2,0.03,0.03,0.03,1987-11-17,,0.03,mg/L
WQP,USGS-345113106464101,07N.02E.07.11414A,,,34.853664,-106.778639,WGS84,5036.0,ft,,ft,nitrate,mg/L,4,0.09,3.7,1.89,1975-07-16,,3.7,mg/L
WQP,USGS-345117106030002,07N.08E.12.211A,,,34.857556,-106.051686,WGS84,6138.0,ft,,ft,nitrate,mg/L,2,22.0,22.13,22.07,1965-11-24,,22.0,mg/L
WQP,USGS-345120106422101,07N.02E.GUTIERREZ SEDILLO GRANT,,,34.855528,-106.705806,WGS84,4865.0,ft,24.27,ft,nitrate,mg/L,4,0.18,1.11,0.64,2016-08-08,,0.179,mg/L
WQP,USGS-345123106045201,07N.08E.03.433,,,34.856445,-106.081687,WGS84,6181.0,ft,56.0,ft,nitrate,mg/L,2,3.3,3.32,3.31,1950-09-01,,3.3,mg/L
WQP,USGS-345134105591001,07N.09E.03.300,,,34.859501,-105.986685,WGS84,,ft,,ft,nitrate,mg/L,2,3.19,3.2,3.19,1950-06-01,,3.2,mg/L
WQP,USGS-345136106024701,07N.08E.01.423,,,34.860056,-106.046964,WGS84,6151.0,ft,100.0,ft,nitrate,mg/L,2,3.5,3.5,3.5,1946-05-15,,3.5,mg/L
WQP,USGS-345200106005001,07N.09E.05.214,,,34.866723,-106.014464,WGS84,6131.0,ft,,ft,nitrate,mg/L,2,5.31,5.4,5.36,1966-06-20,,5.4,mg/L
WQP,USGS-345210106394901,07N.03E.06.212 Abandoned Chical Well,,,34.869486,-106.663514,WGS84,4949.0,ft,,ft,nitrate,mg/L,2,59.7,59.76,59.73,2017-07-13,,59.7,mg/L
WQP,USGS-345212106013301,07N.09E.05.111,,,34.869917,-106.025964,WGS84,6133.0,ft,414.0,ft,nitrate,mg/L,2,2.79,2.8,2.79,1966-06-27,,2.8,mg/L
WQP,USGS-345213105582001,08N.09E.35.333,,,34.870334,-105.972796,WGS84,6129.0,ft,30.0,ft,nitrate,mg/L,2,88.54,90.0,89.27,1950-08-22,,90.0,mg/L
