source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
ST/DWB,681,705,,,35.228097,-106.699172,WGS84,,ft,,ft,arsenic,mg/L,2,0.01,0.01,0.01,6/6/2001,,0.013,mg/L
ST/DWB,680,706,,,35.291874,-106.692894,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.01,0,6/6/2001,,0.008,mg/L
ST/DWB,682,707,,,35.261545,-106.669285,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,6/12/1997,,0.019,mg/L
ST/DWB,683,708,,,35.323124,-106.784544,WGS84,,ft,,ft,arsenic,mg/L,5,0,0.04,0.01,2/8/2017,,0.005,mg/L
ST/DWB,683,708,,,35.323124,-106.784544,WGS84,,ft,,ft,arsenic,mg/L,5,0,0.04,0.01,2/8/2017,,0.005,mg/L
ST/DWB,687,709,,,35.275105,-106.803254,WGS84,,ft,,ft,arsenic,mg/L,11,0.01,0.06,0.02,2/23/2011,,0.006,mg/L
ST/DWB,684,710,,,35.263325,-106.70213,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/9/2007,,0.016,mg/L
ST/DWB,684,710,,,35.263325,-106.70213,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/9/2007,,0.016,mg/L
ST/DWB,684,710,,,35.263325,-106.70213,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/9/2007,,0.016,mg/L
ST/DWB,691,711,,,35.354641,-106.68203,WGS84,,ft,,ft,arsenic,mg/L,12,0,0.01,0.01,7/31/2020,,0.004,mg/L
ST/DWB,691,711,,,35.354641,-106.68203,WGS84,,ft,,ft,arsenic,mg/L,12,0,0.01,0.01,7/31/2020,,0.004,mg/L
ST/DWB,698,712,,,35.227745,-106.669899,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,6/11/2007,,0.0052,mg/L
ST/DWB,698,712,,,35.227745,-106.669899,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,6/11/2007,,0.0052,mg/L
ST/DWB,689,713,,,35.239434,-106.677673,WGS84,,ft,,ft,arsenic,mg/L,6,0.01,0.01,0.01,3/31/2023,,0.006,mg/L
ST/DWB,689,713,,,35.239434,-106.677673,WGS84,,ft,,ft,arsenic,mg/L,6,0.01,0.01,0.01,3/31/2023,,0.006,mg/L
ST/DWB,688,714,,,35.323678,-106.590347,WGS84,,ft,,ft,arsenic,mg/L,11,0,0.01,0.01,11/14/2024,,0.005,mg/L
ST/DWB,686,715,,,35.291874,-106.692894,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/9/2007,,0.002,mg/L
ST/DWB,686,715,,,35.291874,-106.692894,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/9/2007,,0.002,mg/L
ST/DWB,686,715,,,35.291874,-106.692894,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/9/2007,,0.002,mg/L
ST/DWB,685,716,,,35.25179,-106.7351,WGS84,,ft,,ft,arsenic,mg/L,12,0.01,0.01,0.01,10/25/2023,,0.007,mg/L
ST/DWB,685,716,,,35.25179,-106.7351,WGS84,,ft,,ft,arsenic,mg/L,12,0.01,0.01,0.01,10/25/2023,,0.007,mg/L
ST/DWB,690,717,,,35.262514,-106.772346,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/9/2007,,0.011,mg/L
ST/DWB,690,717,,,35.262514,-106.772346,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/9/2007,,0.011,mg/L
ST/DWB,690,717,,,35.262514,-106.772346,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/9/2007,,0.011,mg/L
ST/DWB,696,718,,,35.291874,-106.692894,WGS84,,ft,,ft,arsenic,mg/L,2,0.01,0.01,0.01,5/15/2007,,0.0088,mg/L
ST/DWB,696,718,,,35.291874,-106.692894,WGS84,,ft,,ft,arsenic,mg/L,2,0.01,0.01,0.01,5/15/2007,,0.0088,mg/L
ST/DWB,692,719,,,35.249113,-106.67554,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/28/2002,,0.022,mg/L
ST/DWB,692,719,,,35.249113,-106.67554,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/28/2002,,0.022,mg/L
ST/DWB,694,720,,,35.261498,-106.669273,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/28/2002,,0.018,mg/L
ST/DWB,693,721,,,35.55583,-106.776399,WGS84,,ft,,ft,arsenic,mg/L,307,0,0.44,0.02,9/21/2015,,0.004,mg/L
ST/DWB,695,722,,,35.555973,-106.775783,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.07,0.05,1/31/2002,,0.055,mg/L
ST/DWB,697,723,,,35.5559,-106.774497,WGS84,,ft,,ft,arsenic,mg/L,4,0.11,0.2,0.17,11/1/1999,,0.19,mg/L
ST/DWB,704,726,,,35.556654,-106.805658,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.2,0.1,8/15/2023,,0,mg/L
ST/DWB,704,726,,,35.556654,-106.805658,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.2,0.1,8/15/2023,,0,mg/L
ST/DWB,704,726,,,35.556654,-106.805658,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.2,0.1,8/15/2023,,0,mg/L
ST/DWB,703,728,,,36.83576,-107.97749,WGS84,,ft,,ft,arsenic,mg/L,11,0,0,0,3/4/2004,,0,mg/L
ST/DWB,700,731,,,36.79987,-108.05242,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,11/11/2009,,0,mg/L
ST/DWB,700,731,,,36.79987,-108.05242,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,11/11/2009,,0,mg/L
ST/DWB,706,735,,,34.410677,-103.316483,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,10/29/1992,,0.005,mg/L
ST/DWB,707,736,,,34.410869,-103.319205,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,12/6/1999,,0.0043,mg/L
ST/DWB,707,736,,,34.410869,-103.319205,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,12/6/1999,,0.0043,mg/L
ST/DWB,707,736,,,34.410869,-103.319205,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,12/6/1999,,0.0043,mg/L
ST/DWB,709,737,,,34.408887,-103.31445,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,3/13/2002,,0.003,mg/L
ST/DWB,709,737,,,34.408887,-103.31445,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,3/13/2002,,0.003,mg/L
ST/DWB,709,737,,,34.408887,-103.31445,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,3/13/2002,,0.003,mg/L
ST/DWB,711,738,,,34.406667,-103.3175,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/14/2019,,0.003,mg/L
ST/DWB,711,738,,,34.406667,-103.3175,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/14/2019,,0.003,mg/L
ST/DWB,711,738,,,34.406667,-103.3175,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/14/2019,,0.003,mg/L
ST/DWB,713,740,,,32.024514,-106.601149,WGS84,,ft,,ft,arsenic,mg/L,2,0.01,0.01,0.01,2/12/1997,,0.0101,mg/L
ST/DWB,712,741,,,32.024102,-106.598576,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/29/2009,,0.0115,mg/L
ST/DWB,712,741,,,32.024102,-106.598576,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/29/2009,,0.0115,mg/L
ST/DWB,712,741,,,32.024102,-106.598576,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/29/2009,,0.0115,mg/L
ST/DWB,712,741,,,32.024102,-106.598576,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/29/2009,,0.0115,mg/L
ST/DWB,712,741,,,32.024102,-106.598576,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/29/2009,,0.0115,mg/L
ST/DWB,712,741,,,32.024102,-106.598576,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,4/29/2009,,0.0115,mg/L
ST/DWB,722,742,,,32.046944,-106.615278,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/26/1998,,0.0207,mg/L
ST/DWB,722,742,,,32.046944,-106.615278,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,5/26/1998,,0.0207,mg/L
ST/DWB,715,743,,,32.046668,-106.615124,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,4/29/2009,,0.0201,mg/L
ST/DWB,715,743,,,32.046668,-106.615124,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,4/29/2009,,0.0201,mg/L
ST/DWB,715,743,,,32.046668,-106.615124,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,4/29/2009,,0.0201,mg/L
ST/DWB,715,743,,,32.046668,-106.615124,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,4/29/2009,,0.0201,mg/L
ST/DWB,715,743,,,32.046668,-106.615124,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,4/29/2009,,0.0201,mg/L
ST/DWB,715,743,,,32.046668,-106.615124,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,4/29/2009,,0.0201,mg/L
ST/DWB,715,743,,,32.046668,-106.615124,WGS84,,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,4/29/2009,,0.0201,mg/L
ST/DWB,724,748,,,31.948961,-108.812196,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,3/20/1997,,0.0023,mg/L
ST/DWB,724,748,,,31.948961,-108.812196,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,3/20/1997,,0.0023,mg/L
ST/DWB,724,748,,,31.948961,-108.812196,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,3/20/1997,,0.0023,mg/L
ST/DWB,718,750,,,31.951652,-108.809889,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,3/20/1997,,0.0015,mg/L
ST/DWB,720,751,,,31.949047,-108.812808,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,3/20/1997,,0.0017,mg/L
ST/DWB,723,752,,,31.95159,-108.810649,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,10/29/2019,,0.0016,mg/L
ST/DWB,723,752,,,31.95159,-108.810649,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,10/29/2019,,0.0016,mg/L
ST/DWB,731,764,,,32.327196,-107.786124,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,9/6/1995,,0.0043,mg/L
ST/DWB,737,765,,,32.334736,-107.786773,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,1/25/2001,,0.0038,mg/L
ST/DWB,737,765,,,32.334736,-107.786773,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,1/25/2001,,0.0038,mg/L
ST/DWB,737,765,,,32.334736,-107.786773,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,1/25/2001,,0.0038,mg/L
ST/DWB,739,767,,,36.059691,-105.130369,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,12/20/1999,,0,mg/L
ST/DWB,749,768,,,36.059654,-105.12981,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,3/3/2009,,0,mg/L
ST/DWB,749,768,,,36.059654,-105.12981,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,3/3/2009,,0,mg/L
ST/DWB,749,768,,,36.059654,-105.12981,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,3/3/2009,,0,mg/L
ST/DWB,749,768,,,36.059654,-105.12981,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,3/3/2009,,0,mg/L
ST/DWB,741,771,,,32.93753,-105.743645,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,9/19/1991,,0,mg/L
ST/DWB,747,772,,,32.936426,-105.749874,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,5/25/2001,,0,mg/L
ST/DWB,747,772,,,32.936426,-105.749874,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,5/25/2001,,0,mg/L
ST/DWB,746,775,,,35.246888,-106.606333,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.01,0,11/18/2004,,0.003,mg/L
ST/DWB,746,775,,,35.246888,-106.606333,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.01,0,11/18/2004,,0.003,mg/L
ST/DWB,746,775,,,35.246888,-106.606333,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.01,0,11/18/2004,,0.003,mg/L
ST/DWB,750,778,,,36.791666,-108.061388,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,4/22/2002,,0,mg/L
ST/DWB,753,779,,,36.791694,-108.076355,WGS84,,ft,,ft,arsenic,mg/L,1,0.04,0.04,0.04,8/24/1993,,0.04,mg/L
ST/DWB,755,780,,,36.79197,-108.07637,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/24/1993,,0.002,mg/L
ST/DWB,751,783,,,36.79189,-108.07598,WGS84,,ft,,ft,arsenic,mg/L,9,0,0,0,7/28/2020,,0,mg/L
ST/DWB,758,785,,,35.382048,-105.444567,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,12/17/1993,,0.001,mg/L
ST/DWB,757,786,,,35.382097,-105.445971,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,12/17/1993,,0,mg/L
ST/DWB,760,788,,,35.54934,-105.824935,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.01,0,4/15/2008,,0.00227236,mg/L
ST/DWB,760,788,,,35.54934,-105.824935,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.01,0,4/15/2008,,0.00227236,mg/L
ST/DWB,760,788,,,35.54934,-105.824935,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.01,0,4/15/2008,,0.00227236,mg/L
ST/DWB,748,789,,,35.548951,-105.824101,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,3/22/2005,,0,mg/L
ST/DWB,748,789,,,35.548951,-105.824101,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,3/22/2005,,0,mg/L
ST/DWB,759,790,,,35.549501,-105.824712,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,1/28/2015,,0,mg/L
ST/DWB,759,790,,,35.549501,-105.824712,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,1/28/2015,,0,mg/L
ST/DWB,761,791,,,32.903247,-107.303438,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,1/27/1992,,0,mg/L
ST/DWB,764,792,,,32.904446,-107.307114,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/17/2010,,0,mg/L
ST/DWB,764,792,,,32.904446,-107.307114,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/17/2010,,0,mg/L
ST/DWB,764,792,,,32.904446,-107.307114,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/17/2010,,0,mg/L
ST/DWB,764,792,,,32.904446,-107.307114,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/17/2010,,0,mg/L
ST/DWB,766,794,,,36.388312,-105.587704,WGS84,,ft,,ft,arsenic,mg/L,6,0,0,0,8/20/2019,,0,mg/L
ST/DWB,765,796,,,36.552825,-104.586875,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/25/1992,,0,mg/L
ST/DWB,768,797,,,36.623645,-104.752823,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.01,0,4/6/1998,,0.005,mg/L
ST/DWB,768,797,,,36.623645,-104.752823,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.01,0,4/6/1998,,0.005,mg/L
ST/DWB,769,798,,,36.610027,-104.752472,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,3/26/2003,,0,mg/L
ST/DWB,769,798,,,36.610027,-104.752472,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,3/26/2003,,0,mg/L
ST/DWB,771,802,,,36.608611,-104.751444,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,11/6/2002,,0,mg/L
ST/DWB,774,803,,,36.608805,-104.750972,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,11/6/2002,,0,mg/L
ST/DWB,776,805,,,32.29147,-106.86001,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,9/9/1998,,0.0034,mg/L
ST/DWB,776,805,,,32.29147,-106.86001,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,9/9/1998,,0.0034,mg/L
ST/DWB,776,805,,,32.29147,-106.86001,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,9/9/1998,,0.0034,mg/L
ST/DWB,778,806,,,32.290937,-106.859021,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,1/30/1996,,0.0036,mg/L
ST/DWB,785,807,,,32.290656,-106.859371,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.01,0.01,6/26/2007,,0.00525,mg/L
ST/DWB,785,807,,,32.290656,-106.859371,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.01,0.01,6/26/2007,,0.00525,mg/L
ST/DWB,785,807,,,32.290656,-106.859371,WGS84,,ft,,ft,arsenic,mg/L,2,0,0.01,0.01,6/26/2007,,0.00525,mg/L
ST/DWB,782,811,,,33.348111,-105.563611,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,10/30/2003,,0.0011,mg/L
ST/DWB,782,811,,,33.348111,-105.563611,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,10/30/2003,,0.0011,mg/L
ST/DWB,777,815,,,35.308277,-108.102472,WGS84,,ft,,ft,arsenic,mg/L,9,0,0,0,4/30/2015,,0,mg/L
ST/DWB,787,816,,,35.306114,-108.101438,WGS84,,ft,,ft,arsenic,mg/L,8,0,0,0,4/30/2015,,0.001,mg/L
ST/DWB,784,819,,,35.907561,-105.013175,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/11/1991,,0,mg/L
ST/DWB,792,821,,,32.882222,-105.656111,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/3/1992,,0,mg/L
ST/DWB,794,822,,,32.882444,-105.656111,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,10/30/2001,,0.0006,mg/L
ST/DWB,794,822,,,32.882444,-105.656111,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,10/30/2001,,0.0006,mg/L
ST/DWB,794,822,,,32.882444,-105.656111,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,10/30/2001,,0.0006,mg/L
ST/DWB,790,823,,,32.882365,-105.656147,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,10/8/1998,,0.0002,mg/L
ST/DWB,795,827,,,36.718641,-107.974201,WGS84,,ft,,ft,arsenic,mg/L,15,0,0,0,4/12/2006,,0,mg/L
ST/DWB,799,829,,,35.707663,-105.682519,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,3/19/2003,,0,mg/L
ST/DWB,798,830,,,35.712847,-105.680787,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,3/19/2003,,0,mg/L
ST/DWB,801,831,,,34.996538,-106.720644,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/27/1992,,0.005,mg/L
ST/DWB,797,832,,,34.999427,-106.724394,WGS84,,ft,,ft,arsenic,mg/L,2,0.01,0.01,0.01,10/26/1998,,0.009,mg/L
ST/DWB,818,834,,,34.998438,-106.72428,WGS84,,ft,,ft,arsenic,mg/L,2,0.01,0.01,0.01,10/26/1998,,0.01,mg/L
ST/DWB,808,835,,,34.998495,-106.724308,WGS84,,ft,,ft,arsenic,mg/L,8,0.01,0.01,0.01,8/26/2021,,0.008,mg/L
ST/DWB,807,837,,,36.548414,-105.271906,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/23/1991,,0,mg/L
ST/DWB,805,840,,,32.330488,-106.789271,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/20/1992,,0,mg/L
ST/DWB,805,840,,,32.330488,-106.789271,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/20/1992,,0,mg/L
ST/DWB,805,840,,,32.330488,-106.789271,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/20/1992,,0,mg/L
ST/DWB,805,840,,,32.330488,-106.789271,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/20/1992,,0,mg/L
ST/DWB,817,842,,,32.816445,-107.935995,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,2/25/2009,,0.000958,mg/L
ST/DWB,817,842,,,32.816445,-107.935995,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,2/25/2009,,0.000958,mg/L
ST/DWB,817,842,,,32.816445,-107.935995,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,2/25/2009,,0.000958,mg/L
ST/DWB,817,842,,,32.816445,-107.935995,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,2/25/2009,,0.000958,mg/L
ST/DWB,812,843,,,32.811586,-107.937313,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,8/5/2003,,0.001,mg/L
ST/DWB,812,843,,,32.811586,-107.937313,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,8/5/2003,,0.001,mg/L
ST/DWB,812,843,,,32.811586,-107.937313,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,8/5/2003,,0.001,mg/L
ST/DWB,811,844,,,32.202044,-107.752647,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,1/18/1990,,0,mg/L
ST/DWB,821,845,,,32.202497,-107.751694,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,1/25/2001,,0.0015,mg/L
ST/DWB,813,847,,,35.990444,-105.185805,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/4/1991,,0,mg/L
ST/DWB,809,848,,,35.986965,-105.197827,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/12/2003,,0.0011,mg/L
ST/DWB,809,848,,,35.986965,-105.197827,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/12/2003,,0.0011,mg/L
ST/DWB,803,851,,,32.907666,-105.540611,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,11/14/2007,,0,mg/L
ST/DWB,804,852,,,32.911333,-105.541722,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,11/14/2007,,0,mg/L
ST/DWB,814,854,,,34.645258,-103.905566,WGS84,,ft,,ft,arsenic,mg/L,3,0.01,0.01,0.01,3/11/1996,,0.006,mg/L
ST/DWB,814,854,,,34.645258,-103.905566,WGS84,,ft,,ft,arsenic,mg/L,3,0.01,0.01,0.01,3/11/1996,,0.006,mg/L
ST/DWB,814,854,,,34.645258,-103.905566,WGS84,,ft,,ft,arsenic,mg/L,3,0.01,0.01,0.01,3/11/1996,,0.006,mg/L
ST/DWB,814,854,,,34.645258,-103.905566,WGS84,,ft,,ft,arsenic,mg/L,3,0.01,0.01,0.01,3/11/1996,,0.006,mg/L
ST/DWB,814,854,,,34.645258,-103.905566,WGS84,,ft,,ft,arsenic,mg/L,3,0.01,0.01,0.01,3/11/1996,,0.006,mg/L
ST/DWB,814,854,,,34.645258,-103.905566,WGS84,,ft,,ft,arsenic,mg/L,3,0.01,0.01,0.01,3/11/1996,,0.006,mg/L
ST/DWB,823,856,,,36.141361,-106.004305,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,10/6/2010,,0,mg/L
ST/DWB,824,857,,,36.141361,-106.004305,WGS84,,ft,,ft,arsenic,mg/L,4,0,0,0,2/22/2022,,0,mg/L
ST/DWB,827,860,,,36.740428,-108.205128,WGS84,,ft,,ft,arsenic,mg/L,11,0,0,0,8/19/2010,,0,mg/L
ST/DWB,827,860,,,36.740428,-108.205128,WGS84,,ft,,ft,arsenic,mg/L,11,0,0,0,8/19/2010,,0,mg/L
ST/DWB,833,861,,,36.77073,-108.14888,WGS84,,ft,,ft,arsenic,mg/L,16,0,0,0,7/9/2024,,0,mg/L
ST/DWB,833,861,,,36.77073,-108.14888,WGS84,,ft,,ft,arsenic,mg/L,16,0,0,0,7/9/2024,,0,mg/L
ST/DWB,834,863,,,35.453238,-105.565611,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,11/8/1999,,0,mg/L
ST/DWB,839,864,,,35.449893,-105.564619,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,12/23/1998,,0,mg/L
ST/DWB,838,871,,,36.412222,-105.574916,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,10/21/1999,,0,mg/L
ST/DWB,838,871,,,36.412222,-105.574916,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,10/21/1999,,0,mg/L
ST/DWB,829,872,,,36.413055,-105.5745,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/31/2007,,0,mg/L
ST/DWB,829,872,,,36.413055,-105.5745,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,5/31/2007,,0,mg/L
ST/DWB,837,873,,,36.412166,-105.575972,WGS84,,ft,,ft,arsenic,mg/L,2,0,0,0,3/27/2007,,0,mg/L
ST/DWB,849,875,,,36.422888,-105.314722,WGS84,,ft,,ft,arsenic,mg/L,5,0,0,0,8/22/2012,,0,mg/L
ST/DWB,849,875,,,36.422888,-105.314722,WGS84,,ft,,ft,arsenic,mg/L,5,0,0,0,8/22/2012,,0,mg/L
ST/DWB,842,876,,,32.945169,-105.968894,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,1/3/1992,,0,mg/L
ST/DWB,847,877,,,32.947311,-105.969125,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/28/1995,,0.0004,mg/L
ST/DWB,847,877,,,32.947311,-105.969125,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/28/1995,,0.0004,mg/L
ST/DWB,843,878,,,32.946558,-105.968894,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/26/2007,,0.00266,mg/L
ST/DWB,843,878,,,32.946558,-105.968894,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,6/26/2007,,0.00266,mg/L
ST/DWB,845,880,,,35.477033,-106.314087,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,1/24/1995,,0,mg/L
ST/DWB,851,881,,,35.480463,-106.318447,WGS84,,ft,,ft,arsenic,mg/L,4,0,0.01,0,5/16/2006,,0.003,mg/L
ST/DWB,846,882,,,36.736666,-108.315277,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,10/3/2005,,0,mg/L
ST/DWB,850,883,,,36.73588,-108.3181,WGS84,,ft,,ft,arsenic,mg/L,29,0,0,0,4/12/2022,,0,mg/L
ST/DWB,850,883,,,36.73588,-108.3181,WGS84,,ft,,ft,arsenic,mg/L,29,0,0,0,4/12/2022,,0,mg/L
ST/DWB,852,885,,,36.385901,-105.587361,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,12/28/1999,,0,mg/L
ST/DWB,854,887,,,36.385722,-105.587194,WGS84,,ft,,ft,arsenic,mg/L,3,0,0,0,4/18/2022,,0,mg/L
