OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
1696,1696,"(675454.8258999996, 3658571.8826)",OFR487-469,,,,,OFR487,No known issues,Abo,-4417.0,Yeso
1697,1697,"(678323.6711999997, 3657023.023499999)",OFR487-470,,,,,OFR487,No known issues,Abo,-4496.0,Yeso
1698,1698,"(680385.494, 3654642.579500001)",OFR487-471,,,,,OFR487,No known issues,Abo,-4443.0,Yeso
1699,1699,"(679547.9324000003, 3654654.9584999997)",OFR487-472,,,,,OFR487,No known issues,Abo,-4458.0,Yeso
1700,1700,"(679198.7368999999, 3653408.4640999995)",OFR487-473,,,,,OFR487,No known issues,Abo,-4457.0,Yeso
1701,1701,"(567213.6573999999, 3645591.3936)",OFR487-477,,,,,OFR487,No known issues,Abo,-1282.0,Yeso
1702,1702,"(570016.8595000003, 3641548.7119999994)",OFR487-479,,,,,OFR487,No known issues,Abo,-1458.0,Yeso
1703,1703,"(565227.5403000005, 3639891.6730000004)",OFR487-480,,,,,OFR487,No known issues,Abo,-1215.0,Yeso
1704,1704,"(599543.4545999998, 3642079.7733999994)",OFR487-482,,,,,OFR487,No known issues,Abo,-2627.0,Yeso
1705,1705,"(591909.0997000001, 3640384.661699999)",OFR487-484,,,,,OFR487,No known issues,Abo,-2463.0,Yeso
1706,1706,"(596018.7666999996, 3638021.1251)",OFR487-485,,,,,OFR487,No known issues,Abo,-2704.0,Yeso
1707,1707,"(618322.1810999997, 3645887.7239999995)",OFR487-486,,,,,OFR487,No known issues,Abo,-3276.0,Yeso
1708,1708,"(617918.3990000002, 3645487.0172000006)",OFR487-487,,,,,OFR487,No known issues,Abo,-3281.0,Yeso
1709,1709,"(629941.0226999996, 3647261.7709)",OFR487-489,,,,,OFR487,No known issues,Abo,-3620.0,Yeso
1710,1710,"(625930.6875, 3647674.2721999995)",OFR487-490,,,,,OFR487,No known issues,Abo,-3614.0,Yeso
1711,1711,"(630011.1732000001, 3642795.9793)",30-025-01256,,,,,OFR487,No known issues,Abo,-3769.0,Yeso
1712,1712,"(623161.125, 3643535.2391)",OFR487-493,,,,,OFR487,No known issues,Abo,-3540.0,Yeso
1713,1713,"(627217.0256000003, 3640358.7602999993)",OFR487-494,,,,,OFR487,No known issues,Abo,-3812.0,Yeso
1714,1714,"(631111.619, 3641351.2190000005)",OFR487-496,,,,,OFR487,No known issues,Abo,-3760.0,Yeso
1715,1715,"(636774.1399999997, 3640537.6401000004)",OFR487-497,,,,,OFR487,No known issues,Abo,-4028.0,Yeso
1716,1716,"(635970.6063000001, 3640528.7503999993)",OFR487-498,,,,,OFR487,No known issues,Abo,-4019.0,Yeso
1717,1717,"(631568.7114000004, 3640465.7359999996)",OFR487-499,,,,,OFR487,No known issues,Abo,-3810.0,Yeso
1718,1718,"(633199.6489000004, 3638089.0197)",OFR487-500,,,,,OFR487,No known issues,Abo,-3925.0,Yeso
1719,1719,"(642807.6288999999, 3646163.6077999994)",OFR487-501,,,,,OFR487,No known issues,Abo,-4174.0,Yeso
1720,1720,"(644758.4517000001, 3644683.8606000002)",OFR487-502,,,,,OFR487,No known issues,Abo,-4046.0,Yeso
1721,1721,"(651628.5641999999, 3640745.8998000007)",OFR487-505,,,,,OFR487,No known issues,Abo,-4346.0,Yeso
1722,1722,"(650047.2230000002, 3640322.474199999)",OFR487-506,,,,,OFR487,No known issues,Abo,-4377.0,Yeso
1723,1723,"(650451.6617, 3639571.1731000002)",OFR487-507,,,,,OFR487,No known issues,Abo,-4347.0,Yeso
1724,1724,"(661007.2876000004, 3641693.056500001)",OFR487-508,,,,,OFR487,No known issues,Abo,-4476.0,Yeso
1725,1725,"(675897.3321000002, 3646840.0238000005)",OFR487-510,,,,,OFR487,No known issues,Abo,-4594.0,Yeso
1726,1726,"(669847.8129000003, 3640630.1702999994)",OFR487-513,,,,,OFR487,No known issues,Abo,-4924.0,Yeso
1727,1727,"(675098.5049, 3639104.787799999)",30-025-12485,,,,,OFR487,No known issues,Abo,-5359.0,Yeso
1728,1728,"(540722.9190999996, 3628929.0264999997)",OFR487-518,,,,,OFR487,No known issues,Abo,-125.0,Yeso
1729,1729,"(551580.9365999997, 3631364.2641000003)",OFR487-519,,,,,OFR487,No known issues,Abo,-638.0,Yeso
1730,1730,"(570254.5213000001, 3627970.3111000005)",OFR487-523,,,,,OFR487,No known issues,Abo,-1533.0,Yeso
1731,1731,"(574019.0927999998, 3629483.3400999997)",OFR487-525,,,,,OFR487,No known issues,Abo,-1736.0,Yeso
1732,1732,"(587219.8945000004, 3630338.0918000005)",OFR487-528,,,,,OFR487,No known issues,Abo,-2572.0,Yeso
1733,1733,"(595624.7105, 3633590.053200001)",30-015-10046,,,,,OFR487,No known issues,Abo,-2739.0,Yeso
1734,1734,"(615634.4239999996, 3632610.7083)",OFR487-532,,,,,OFR487,No known issues,Abo,-3523.0,Yeso
1735,1735,"(616337.4364, 3632617.842599999)",OFR487-533,,,,,OFR487,No known issues,Abo,-3537.0,Yeso
1736,1736,"(638038.6034000004, 3636151.6216)",OFR487-535,,,,,OFR487,No known issues,Abo,-3987.0,Yeso
1737,1737,"(638854.9351000004, 3634076.0233999994)",OFR487-536,,,,,OFR487,No known issues,Abo,-4059.0,Yeso
1738,1738,"(638889.1826999998, 3631703.366800001)",OFR487-537,,,,,OFR487,No known issues,Abo,-3960.0,Yeso
1739,1739,"(637798.7937000003, 3630453.8790000007)",OFR487-538,,,,,OFR487,No known issues,Abo,-3935.0,Yeso
1740,1740,"(637806.2511, 3629648.898)",OFR487-540,,,,,OFR487,No known issues,Abo,-3921.0,Yeso
1741,1741,"(525035.5368999997, 3619887.5538999997)",OFR487-545,,,,,OFR487,No known issues,Abo,650.0,Yeso
1742,1742,"(553660.8677000003, 3624466.4125999995)",OFR487-547,,,,,OFR487,No known issues,Abo,-851.0,Yeso
1743,1743,"(554557.9896, 3619917.1308999993)",OFR487-549,,,,,OFR487,No known issues,Abo,-993.0,Yeso
1744,1744,"(567458.8372, 3626780.1459999997)",OFR487-550,,,,,OFR487,No known issues,Abo,-1482.0,Yeso
1745,1745,"(665660.0094999997, 3666465.0317)",30-025-05108,,,,,OFR487,No known issues,Abo,-4386.0,Yeso
1746,1746,"(477685.43429999985, 3656522.767999999)",30-005-00005,,,,,Meyer1966,No known issues,Abo,3673.0,Yeso
1747,1747,"(487734.9863, 3629122.875600001)",30-005-00011,,,,,Meyer1966,No known issues,Abo,2575.0,Yeso
1748,1748,"(508896.89109999966, 3629767.7540000007)",30-005-00013,,,,,Meyer1966,No known issues,Abo,1824.0,Yeso
1749,1749,"(472385.6933000004, 3625264.234099999)",30-005-00002,,,,,Meyer1966,No known issues,Abo,4469.0,Yeso
1750,1750,"(493140.2786999997, 3619926.7920999993)",30-005-00009,,,,,Meyer1966,No known issues,Abo,2175.0,Yeso
1751,1751,"(532633.1980999997, 3621173.9455999993)",30-015-00035,,,,,SalineSE,No known issues,Abo,226.0,Yeso
1752,1752,"(564545.5576999998, 3665532.5012999997)",30-005-00114,,,,,SalineSE,No known issues,Abo,-951.0,Yeso
1753,1753,"(629158.1895000003, 3653368.8037)",30-025-01238,,,,,OFR497,No known issues,Abo,-3627.0,Yeso
1754,1754,"(639440.7747, 3648306.3499)",30-025-01885,,,,,OFR497,No known issues,Abo,-3942.0,Yeso
1755,1755,"(669946.2055000002, 3656968.6061000004)",30-025-05267,,,,,OFR487,No known issues,Abo,-4226.0,Yeso
1756,1756,"(477583.20859999955, 3652642.8452000003)",30-005-01242,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,3681.0,Yeso
1757,1757,"(492051.03699999955, 3640996.9053000007)",30-005-60185,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,2345.0,Yeso
1758,1758,"(495658.6387, 3637944.4393000007)",30-005-60320,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,2213.0,Yeso
1759,1759,"(599156.9512999998, 3638481.8399)",30-015-03931,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,-2661.0,Yeso
1760,1760,"(488273.0125000002, 3631026.7018)",30-005-61785,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,2301.0,Yeso
1761,1761,"(491915.6358000003, 3630613.501599999)",30-005-10144,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,2422.0,Yeso
1762,1762,"(501605.3671000004, 3632606.3412999995)",30-005-60324,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,1713.0,Yeso
1763,1763,"(489570.6900000004, 3628556.9897000007)",30-005-62268,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,2321.0,Yeso
1764,1764,"(491740.08669999987, 3619851.1688)",NMBGMR_SSLib-13562,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Abo,2251.0,Yeso
1765,1765,"(495372.3585000001, 3649683.9889)",30-005-61993,,,,,NMOCD_online,No known issues,Abo,2432.0,Yeso
1766,1766,"(497348.9583999999, 3652107.300899999)",30-005-62244,,,,,NMOCD_online,No known issues,Abo,2364.0,Yeso
1767,1767,"(477114.54000000004, 3646836.3467999995)",30-005-62988,,,,,NMOCD_online,No known issues,Abo,3737.0,Yeso
1768,1768,"(491494.1051000003, 3635054.9016999993)",30-005-60383,,,,,NMOCD_online,No known issues,Abo,2360.0,Yeso
1769,1769,"(467158.68929999974, 3623528.7194999997)",30-005-62259,,,,,NMOCD_online,No known issues,Abo,3552.0,Yeso
1770,1770,"(479944.80510000046, 3639939.5056999996)",30-005-62915,,,,,NMOCD_online,No known issues,Abo,3429.0,Yeso
1771,1771,"(512569.24349999987, 3660785.7397000007)",30-005-62246,,,,,NMOCD_online,Not picked,Abo,1619.0,Yeso
1772,1772,"(453682.0617000004, 3635612.5676000006)",GR_RAB_SouthEW-43440,,,,, ,Sampled from cross-section,Abo,4766.0,Yeso
1773,1773,"(424313.24430000037, 3632188.3553)",GR_RAB_SouthEW-13609,,,,, ,Sampled from cross-section,Abo,7531.0,Yeso
1774,1774,"(446526.20490000024, 3633728.7787999995)",GR_RAB_SouthEW-36029,,,,, ,Sampled from cross-section,Abo,5674.0,Yeso
1775,1775,"(440954.9447999997, 3632307.5427)",GR_RAB_SouthEW-30265,,,,, ,Sampled from cross-section,Abo,6124.0,Yeso
1776,1776,"(432198.9726999998, 3631993.3243000004)",GR_RAB_SouthEW-21504,,,,, ,Sampled from cross-section,Abo,6872.0,Yeso
1777,1777,"(461613.02410000004, 3635911.6206)",GR_RAB_SouthEW-51377,,,,, ,Sampled from cross-section,Abo,4146.0,Yeso
1778,1778,"(450895.3284999998, 3634947.4695999995)",GR_RAB_SouthEW-40565,,,,, ,Sampled from cross-section,Abo,5110.0,Yeso
1779,1779,"(457541.00850000046, 3635758.0769999996)",GR_RAB_SouthEW-47302,,,,, ,Sampled from cross-section,Abo,4556.0,Yeso
1780,1780,"(445348.77329999954, 3633400.354800001)",GR_RAB_SouthEW-34806,,,,, ,Sampled from cross-section,Abo,5776.0,Yeso
1781,1781,"(428314.6383999996, 3631983.1917000003)",GR_RAB_SouthEW-17616,,,,, ,Sampled from cross-section,Abo,7344.0,Yeso
1782,1782,"(438711.6955000004, 3632227.041099999)",GR_RAB_SouthEW-28021,,,,, ,Sampled from cross-section,Abo,6426.0,Yeso
1783,1783,"(460179.6975999996, 3635857.574100001)",GR_RAB_SouthEW-49943,,,,, ,Sampled from cross-section,Abo,4261.0,Yeso
1784,1784,"(454318.90079999994, 3635636.5809000004)",GR_RAB_SouthEW-44078,,,,, ,Sampled from cross-section,Abo,4700.0,Yeso
1785,1785,"(429518.0881000003, 3631921.4871999994)",GR_RAB_SouthEW-18821,,,,, ,Sampled from cross-section,Abo,7121.0,Yeso
1786,1786,"(443389.5144999996, 3632853.853700001)",GR_RAB_SouthEW-32772,,,,, ,Sampled from cross-section,Abo,5953.0,Yeso
1787,1787,"(448710.5014000004, 3634338.0502000004)",GR_RAB_SouthEW-38296,,,,, ,Sampled from cross-section,Abo,5458.0,Yeso
1788,1788,"(422110.16920000035, 3632301.3136)",GR_RAB_SouthEW-11403,,,,, ,Sampled from cross-section,Abo,7783.0,Yeso
1789,1789,"(458545.86199999973, 3635795.967)",GR_RAB_SouthEW-48308,,,,, ,Sampled from cross-section,Abo,4526.0,Yeso
1790,1790,"(462494.6571000004, 3635944.8642999995)",GR_RAB_SouthEW-52259,,,,, ,Sampled from cross-section,Abo,4107.0,Yeso
1791,1791,"(430959.3766999999, 3631948.8399)",GR_RAB_SouthEW-20263,,,,, ,Sampled from cross-section,Abo,6957.0,Yeso
1792,1792,"(452277.90859999973, 3635333.1162)",GR_RAB_SouthEW-42000,,,,, ,Sampled from cross-section,Abo,5038.0,Yeso
1793,1793,"(445785.5850999998, 3633522.195800001)",GR_RAB_SouthEW-35260,,,,, ,Sampled from cross-section,Abo,5743.0,Yeso
1794,1794,"(464573.2960999999, 3636023.2435999997)",GR_RAB_SouthEW-54339,,,,, ,Sampled from cross-section,Abo,4064.0,Yeso
1795,1795,"(427684.85780000035, 3632015.4825)",GR_RAB_SouthEW-16985,,,,, ,Sampled from cross-section,Abo,7367.0,Yeso
1796,1796,"(460770.44130000006, 3635879.849300001)",GR_RAB_SouthEW-50534,,,,, ,Sampled from cross-section,Abo,4185.0,Yeso
1797,1797,"(449923.10280000046, 3634676.2841999996)",GR_RAB_SouthEW-39555,,,,, ,Sampled from cross-section,Abo,5248.0,Yeso
1798,1798,"(456990.39080000017, 3635737.3148999996)",GR_RAB_SouthEW-46751,,,,, ,Sampled from cross-section,Abo,4576.0,Yeso
1799,1799,"(433658.0920000002, 3632045.6865)",GR_RAB_SouthEW-22964,,,,, ,Sampled from cross-section,Abo,6744.0,Yeso
1800,1800,"(444520.5275999997, 3633169.3301)",GR_RAB_SouthEW-33946,,,,, ,Sampled from cross-section,Abo,5852.0,Yeso
1801,1801,"(425082.3513000002, 3632148.9209000003)",GR_RAB_SouthEW-14379,,,,, ,Sampled from cross-section,Abo,7541.0,Yeso
1802,1802,"(438595.3775000004, 3632222.8669000007)",GR_RAB_SouthEW-27904,,,,, ,Sampled from cross-section,Abo,6432.0,Yeso
1803,1803,"(463661.3097000001, 3635988.8553)",GR_RAB_SouthEW-53427,,,,, ,Sampled from cross-section,Abo,4070.0,Yeso
1804,1804,"(430259.56900000013, 3631923.726500001)",GR_RAB_SouthEW-19563,,,,, ,Sampled from cross-section,Abo,7039.0,Yeso
1805,1805,"(443195.7949999999, 3621971.8774999995)",OFR543_BB-28415,,,,, ,Sampled from cross-section,Abo,6114.0,Yeso
1806,1806,"(431915.6632000003, 3618858.307600001)",OFR543_BB-16457,,,,, ,Sampled from cross-section,Abo,6606.0,Yeso
1807,1807,"(432548.73979999963, 3619092.4847999997)",OFR543_BB-17132,,,,, ,Sampled from cross-section,Abo,7186.0,Yeso
1808,1808,"(457138.8033999996, 3619545.5205000006)",OFR543_BB-42628,,,,, ,Sampled from cross-section,Abo,,Yeso
1809,1809,"(464115.02990000043, 3619374.1777999997)",OFR543_BB-49607,,,,, ,Sampled from cross-section,Abo,,Yeso
1810,1810,"(451881.46910000034, 3619938.6564000007)",OFR543_BB-37336,,,,, ,Sampled from cross-section,Abo,,Yeso
1811,1811,"(430223.0379999997, 3618232.1997999996)",OFR543_BB-14652,,,,, ,Sampled from cross-section,Abo,6485.0,Yeso
1812,1812,"(455883.39800000004, 3619576.3543999996)",OFR543_BB-41373,,,,, ,Sampled from cross-section,Abo,,Yeso
1813,1813,"(453653.16970000044, 3619631.1308999993)",OFR543_BB-39142,,,,, ,Sampled from cross-section,Abo,,Yeso
1814,1814,"(457723.42540000007, 3619531.1615999993)",OFR543_BB-43213,,,,, ,Sampled from cross-section,Abo,,Yeso
1815,1815,"(429068.83499999996, 3618039.2382999994)",OFR543_BB-13463,,,,, ,Sampled from cross-section,Abo,6678.0,Yeso
1816,1816,"(438818.5307, 3621411.7018)",OFR543_BB-23817,,,,, ,Sampled from cross-section,Abo,6849.0,Yeso
1817,1817,"(434300.72080000024, 3619740.5485999994)",OFR543_BB-19000,,,,, ,Sampled from cross-section,Abo,7229.0,Yeso
1818,1818,"(462123.8772999998, 3619423.0823999997)",OFR543_BB-47615,,,,, ,Sampled from cross-section,Abo,,Yeso
1819,1819,"(458671.2344000004, 3619507.8825000003)",OFR543_BB-44161,,,,, ,Sampled from cross-section,Abo,,Yeso
1820,1820,"(454732.0504999999, 3619604.6326)",OFR543_BB-40221,,,,, ,Sampled from cross-section,Abo,,Yeso
1821,1821,"(446227.92339999974, 3643536.1173)",OFR543_CC-7900,,,,, ,Sampled from cross-section,Abo,6130.0,Yeso
1822,1822,"(446300.1579, 3636916.5606999993)",OFR543_CC-14521,,,,, ,Sampled from cross-section,Abo,5937.0,Yeso
1823,1823,"(446213.12349999975, 3646309.4876000006)",OFR543_CC-5127,,,,, ,Sampled from cross-section,Abo,6193.0,Yeso
1824,1824,"(446418.9612999996, 3634974.601500001)",OFR543_CC-16466,,,,, ,Sampled from cross-section,Abo,5756.0,Yeso
1825,1825,"(446204.6059999997, 3647905.5786000006)",OFR543_CC-3530,,,,, ,Sampled from cross-section,Abo,6199.0,Yeso
1826,1826,"(446242.71520000044, 3640764.2764999997)",OFR543_CC-10672,,,,, ,Sampled from cross-section,Abo,6147.0,Yeso
1827,1827,"(446201.70469999965, 3648449.2597000003)",OFR543_CC-2987,,,,, ,Sampled from cross-section,Abo,6199.0,Yeso
1828,1828,"(447111.2456, 3621783.7530000005)",OFR543_CC-29678,,,,, ,Sampled from cross-section,Abo,5494.0,Yeso
1829,1829,"(446195.44319999963, 3649622.615)",OFR543_CC-1813,,,,, ,Sampled from cross-section,Abo,6153.0,Yeso
1830,1830,"(446830.9260999998, 3628240.630999999)",OFR543_CC-23213,,,,, ,Sampled from cross-section,Abo,5724.0,Yeso
1831,1831,"(446476.65309999976, 3634031.5724)",OFR543_CC-17411,,,,, ,Sampled from cross-section,Abo,5710.0,Yeso
1832,1832,"(446245.67090000026, 3640210.397399999)",OFR543_CC-11226,,,,, ,Sampled from cross-section,Abo,6153.0,Yeso
1833,1833,"(446512.65940000024, 3633443.0143)",OFR543_CC-18001,,,,, ,Sampled from cross-section,Abo,5697.0,Yeso
1834,1834,"(446258.2037000004, 3637861.8726000004)",OFR543_CC-13574,,,,, ,Sampled from cross-section,Abo,6002.0,Yeso
1835,1835,"(446186.9009999996, 3651223.337200001)",OFR543_CC-213,,,,, ,Sampled from cross-section,Abo,6101.0,Yeso
1836,1836,"(446792.58100000024, 3628867.4190999996)",OFR543_CC-22585,,,,, ,Sampled from cross-section,Abo,5727.0,Yeso
1837,1837,"(446737.26570000034, 3629771.6022999994)",OFR543_CC-21679,,,,, ,Sampled from cross-section,Abo,5743.0,Yeso
1838,1838,"(458897.42420000024, 3638059.293400001)",SouthernSacramentoCompilationENS-13337,,,,, ,Sampled from cross-section,Abo,4592.0,Yeso
1839,1839,"(458782.97169999965, 3640235.3884999994)",SouthernSacramentoCompilationENS-11158,,,,, ,Sampled from cross-section,Abo,5107.0,Yeso
1840,1840,"(458491.3594000004, 3619333.716499999)",SouthernSacramentoCompilationENS-32068,,,,, ,Sampled from cross-section,Abo,,Yeso
1841,1841,"(458486.36010000017, 3645874.8857000005)",SouthernSacramentoCompilationENS-5510,,,,, ,Sampled from cross-section,Abo,5340.0,Yeso
1842,1842,"(458734.68259999994, 3641153.511499999)",SouthernSacramentoCompilationENS-10238,,,,, ,Sampled from cross-section,Abo,5274.0,Yeso
1843,1843,"(458407.0385999996, 3647383.0331999995)",SouthernSacramentoCompilationENS-4000,,,,, ,Sampled from cross-section,Abo,5537.0,Yeso
1844,1844,"(458588.2912999997, 3623011.7315999996)",SouthernSacramentoCompilationENS-28389,,,,, ,Sampled from cross-section,Abo,,Yeso
1845,1845,"(458735.37799999956, 3629279.1819)",SouthernSacramentoCompilationENS-22120,,,,, ,Sampled from cross-section,Abo,4212.0,Yeso
1846,1846,"(458680.68599999975, 3626915.1509000007)",SouthernSacramentoCompilationENS-24484,,,,, ,Sampled from cross-section,Abo,4074.0,Yeso
1847,1847,"(458527.9835000001, 3645083.4985000007)",SouthernSacramentoCompilationENS-6303,,,,, ,Sampled from cross-section,Abo,5281.0,Yeso
1848,1848,"(458196.94739999995, 3651377.5121999998)",SouthernSacramentoCompilationENS-0,,,,, ,Sampled from cross-section,Abo,5458.0,Yeso
1849,1849,"(458863.9084000001, 3634834.8408000004)",SouthernSacramentoCompilationENS-16563,,,,, ,Sampled from cross-section,Abo,4349.0,Yeso
1850,1850,"(458840.2549999999, 3633812.434800001)",SouthernSacramentoCompilationENS-17585,,,,, ,Sampled from cross-section,Abo,4234.0,Yeso
1851,1851,"(458805.1723999996, 3632296.0089)",SouthernSacramentoCompilationENS-19102,,,,, ,Sampled from cross-section,Abo,4175.0,Yeso
1852,1852,"(458288.90359999985, 3649629.1416999996)",SouthernSacramentoCompilationENS-1751,,,,, ,Sampled from cross-section,Abo,5514.0,Yeso
1853,1853,"(458893.8174999999, 3636127.6488000005)",SouthernSacramentoCompilationENS-15269,,,,, ,Sampled from cross-section,Abo,4562.0,Yeso
1854,1854,"(458904.86789999995, 3636605.296599999)",SouthernSacramentoCompilationENS-14792,,,,, ,Sampled from cross-section,Abo,4589.0,Yeso
1855,1855,"(458862.3772, 3638725.6457)",SouthernSacramentoCompilationENS-12669,,,,, ,Sampled from cross-section,Abo,4710.0,Yeso
1856,1856,"(458667.73330000043, 3642426.4244)",SouthernSacramentoCompilationENS-8963,,,,, ,Sampled from cross-section,Abo,5225.0,Yeso
1857,1857,"(458560.12689999957, 3621943.0527999997)",SouthernSacramentoCompilationENS-29458,,,,, ,Sampled from cross-section,Abo,,Yeso
1858,1858,"(458627.3388, 3624609.2476000004)",SouthernSacramentoCompilationENS-26791,,,,, ,Sampled from cross-section,Abo,,Yeso
1859,1859,"(448744.92030000035, 3640732.5721000005)",SouthernSacramentoCompilationNEW-37953,,,,, ,Sampled from cross-section,Abo,6022.0,Yeso
1860,1860,"(457951.35450000037, 3640710.1527999993)",SouthernSacramentoCompilationNEW-47159,,,,, ,Sampled from cross-section,Abo,5402.0,Yeso
1861,1861,"(459569.54200000037, 3640702.4519999996)",SouthernSacramentoCompilationNEW-48777,,,,, ,Sampled from cross-section,Abo,5264.0,Yeso
1862,1862,"(455665.90359999985, 3640721.028999999)",SouthernSacramentoCompilationNEW-44874,,,,, ,Sampled from cross-section,Abo,5586.0,Yeso
1863,1863,"(429903.73730000015, 3641435.7749000005)",SouthernSacramentoCompilationNEW-19090,,,,, ,Sampled from cross-section,Abo,7265.0,Yeso
1864,1864,"(441258.80260000005, 3640750.210000001)",SouthernSacramentoCompilationNEW-30466,,,,, ,Sampled from cross-section,Abo,6386.0,Yeso
1865,1865,"(461933.33160000015, 3640691.2029999997)",SouthernSacramentoCompilationNEW-51141,,,,, ,Sampled from cross-section,Abo,5064.0,Yeso
1866,1866,"(427244.34669999965, 3641438.0887)",SouthernSacramentoCompilationNEW-16431,,,,, ,Sampled from cross-section,Abo,7354.0,Yeso
1867,1867,"(446131.29959999956, 3640732.5712)",SouthernSacramentoCompilationNEW-35339,,,,, ,Sampled from cross-section,Abo,6134.0,Yeso
1868,1868,"(447344.6149000004, 3640732.5715999994)",SouthernSacramentoCompilationNEW-36552,,,,, ,Sampled from cross-section,Abo,6219.0,Yeso
1869,1869,"(454333.62770000007, 3640727.3691000007)",SouthernSacramentoCompilationNEW-43541,,,,, ,Sampled from cross-section,Abo,5560.0,Yeso
1870,1870,"(423294.8940000003, 3641438.087099999)",SouthernSacramentoCompilationNEW-12481,,,,, ,Sampled from cross-section,Abo,7308.0,Yeso
1871,1871,"(436358.6889000004, 3641046.0556000005)",SouthernSacramentoCompilationNEW-25557,,,,, ,Sampled from cross-section,Abo,6678.0,Yeso
1872,1872,"(442849.0201000003, 3640732.5702)",SouthernSacramentoCompilationNEW-32057,,,,, ,Sampled from cross-section,Abo,6239.0,Yeso
1873,1873,"(453530.71360000037, 3640731.1900999993)",SouthernSacramentoCompilationNEW-42738,,,,, ,Sampled from cross-section,Abo,5684.0,Yeso
1874,1874,"(464384.99789999984, 3640679.5358000007)",SouthernSacramentoCompilationNEW-53593,,,,, ,Sampled from cross-section,Abo,4622.0,Yeso
1875,1875,"(442600.6286000004, 3640732.5701)",SouthernSacramentoCompilationNEW-31808,,,,, ,Sampled from cross-section,Abo,6245.0,Yeso
1876,1876,"(450792.26070000045, 3640732.5726999994)",SouthernSacramentoCompilationNEW-40000,,,,, ,Sampled from cross-section,Abo,5878.0,Yeso
1877,1877,"(444850.5658999998, 3640732.570800001)",SouthernSacramentoCompilationNEW-34058,,,,, ,Sampled from cross-section,Abo,6229.0,Yeso
1878,1878,"(423967.35030000005, 3641438.0874000005)",SouthernSacramentoCompilationNEW-13154,,,,, ,Sampled from cross-section,Abo,7265.0,Yeso
1879,1879,"(428514.49149999954, 3641438.0891999993)",SouthernSacramentoCompilationNEW-17701,,,,, ,Sampled from cross-section,Abo,7364.0,Yeso
1880,1880,"(461634.48599999957, 3640692.6251999997)",SouthernSacramentoCompilationNEW-50842,,,,, ,Sampled from cross-section,Abo,5179.0,Yeso
1881,1881,"(433774.4863, 3641202.0774000008)",SouthernSacramentoCompilationNEW-22968,,,,, ,Sampled from cross-section,Abo,6845.0,Yeso
1882,1882,"(434698.06799999997, 3641618.171)",SouthernSacramentoCompilationWNS-9900,,,,, ,Sampled from cross-section,Abo,6878.0,Yeso
1883,1883,"(435138.4402999999, 3632942.1577000003)",SouthernSacramentoCompilationWNS-18587,,,,, ,Sampled from cross-section,Abo,6717.0,Yeso
1884,1884,"(434340.5367999999, 3649319.8417000007)",SouthernSacramentoCompilationWNS-2190,,,,, ,Sampled from cross-section,Abo,,Yeso
1885,1885,"(435232.4358999999, 3631214.9547000006)",SouthernSacramentoCompilationWNS-20317,,,,, ,Sampled from cross-section,Abo,6668.0,Yeso
1886,1886,"(435357.92349999957, 3628909.075200001)",SouthernSacramentoCompilationWNS-22626,,,,, ,Sampled from cross-section,Abo,6878.0,Yeso
1887,1887,"(434819.12990000006, 3639010.3451000005)",SouthernSacramentoCompilationWNS-12510,,,,, ,Sampled from cross-section,Abo,7127.0,Yeso
1888,1888,"(434761.66789999977, 3640248.1503999997)",SouthernSacramentoCompilationWNS-11271,,,,, ,Sampled from cross-section,Abo,6947.0,Yeso
1889,1889,"(434494.30310000014, 3646007.5228000004)",SouthernSacramentoCompilationWNS-5505,,,,, ,Sampled from cross-section,Abo,6711.0,Yeso
1890,1890,"(435621.76580000017, 3623690.5296)",SouthernSacramentoCompilationWNS-27853,,,,, ,Sampled from cross-section,Abo,7311.0,Yeso
1891,1891,"(434910.73319999967, 3637126.358100001)",SouthernSacramentoCompilationWNS-14396,,,,, ,Sampled from cross-section,Abo,7003.0,Yeso
1892,1892,"(434983.7580000004, 3635784.5014999993)",SouthernSacramentoCompilationWNS-15740,,,,, ,Sampled from cross-section,Abo,6980.0,Yeso
1893,1893,"(434239.0011999998, 3651507.0461)",SouthernSacramentoCompilationWNS-0,,,,, ,Sampled from cross-section,Abo,,Yeso
1894,1894,"(434852.7265999997, 3638286.6301000006)",SouthernSacramentoCompilationWNS-13235,,,,, ,Sampled from cross-section,Abo,6957.0,Yeso
1895,1895,"(435472.1305999998, 3626810.4783999994)",SouthernSacramentoCompilationWNS-24728,,,,, ,Sampled from cross-section,Abo,7078.0,Yeso
1896,1896,"(424197.4752000002, 3642620.6862000003)",Abo_ContactPts_43,,,,,NMBGMR_500k, ,Abo,7195.0,Yeso
1897,1897,"(422962.1732000001, 3633053.4748)",Abo_ContactPts_47,,,,,NMBGMR_500k, ,Abo,7551.0,Yeso
