OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
1638,1638,"(575611.5820000004, 3628638.4087000005)",30-015-28863,,,,,OFR497,No known issues,Abo,,Abo
1639,1639,"(584991.1047999999, 3636375.6032999996)",30-015-29260,,,,,OFR497,No known issues,Abo,,Abo
1640,1640,"(556884.1301999995, 3637722.2315999996)",30-015-30084,,,,,OFR497,No known issues,Abo,,Abo
1641,1641,"(579162.5044, 3644513.6313000005)",30-015-30592,,,,,OFR497,No known issues,Abo,,Abo
1642,1642,"(549995.0889999997, 3637123.9305000007)",30-015-30660,,,,,OFR497,No known issues,Abo,,Abo
1643,1643,"(584846.3738000002, 3634597.121099999)",30-015-30702,,,,,OFR497,No known issues,Abo,,Abo
1644,1644,"(574706.5799000002, 3644015.3522999994)",30-015-30753,,,,,OFR497,No known issues,Abo,,Abo
1645,1645,"(577206.5277000004, 3635804.9438000005)",30-015-30758,,,,,OFR497,No known issues,Abo,,Abo
1646,1646,"(585595.3722000001, 3631107.8808999993)",30-015-30874,,,,,OFR497,No known issues,Abo,,Abo
1647,1647,"(571337.5472999997, 3628915.966499999)",30-015-30907,,,,,OFR497,No known issues,Abo,,Abo
1648,1648,"(568048.8984000003, 3634215.3617000002)",30-015-30991,,,,,OFR497,No known issues,Abo,,Abo
1649,1649,"(577188.5180000002, 3637508.8313999996)",30-015-31073,,,,,OFR497,No known issues,Abo,,Abo
1650,1650,"(580390.7648, 3629849.0716999993)",30-015-31184,,,,,OFR497,No known issues,Abo,,Abo
1651,1651,"(564461.1907000002, 3630977.3597)",30-015-31220,,,,,OFR497,No known issues,Abo,,Abo
1652,1652,"(573166.1941, 3631973.6808)",30-015-31327-0001,,,,,OFR497,No known issues,Abo,,Abo
1653,1653,"(574804.0670999996, 3643613.6435000002)",30-015-31427,,,,,OFR497,No known issues,Abo,,Abo
1654,1654,"(587273.2248, 3641470.0823999997)",30-015-31457,,,,,OFR497,No known issues,Abo,,Abo
1655,1655,"(577574.8722000001, 3642031.9438000005)",30-015-31598,,,,,OFR497,No known issues,Abo,,Abo
1656,1656,"(574530.9018000001, 3640295.5308)",30-015-31760,,,,,OFR497,No known issues,Abo,,Abo
1657,1657,"(577180.0878999997, 3644434.6818000004)",30-015-31811,,,,,OFR497,No known issues,Abo,,Abo
1658,1658,"(575505.2937000003, 3646055.878799999)",30-015-31819,,,,,OFR497,No known issues,Abo,,Abo
1659,1659,"(577181.5691, 3641144.126)",30-015-31824,,,,,OFR497,No known issues,Abo,,Abo
1660,1660,"(620399.9746000003, 3677084.9192999993)",30-025-00210-0001,,,,,OFR497,No known issues,Abo,,Abo
1661,1661,"(618676.5071999999, 3648323.0407999996)",30-025-00357-0003,,,,,OFR497,No known issues,Abo,,Abo
1662,1662,"(611412.381, 3647115.8274000008)",30-025-00381-0002,,,,,OFR497,No known issues,Abo,,Abo
1663,1663,"(627559.6153999995, 3653364.5185000002)",30-025-01239,,,,,OFR497,No known issues,Abo,,Abo
1664,1664,"(672759.2198999999, 3672249.869000001)",30-025-05077-0001,,,,,OFR497,No known issues,Abo,,Abo
1665,1665,"(671193.6277999999, 3668173.810799999)",30-025-05106-0004,,,,,OFR497,No known issues,Abo,,Abo
1666,1666,"(671622.6549000004, 3661647.122300001)",30-025-05125-0001,,,,,OFR497,No known issues,Abo,,Abo
1667,1667,"(670578.7499000002, 3658102.9057)",30-025-05227,,,,,OFR497,No known issues,Abo,,Abo
1668,1668,"(670210.6745999996, 3656490.4702000003)",30-025-05299-0001,,,,,OFR497,No known issues,Abo,,Abo
1669,1669,"(664151.2416000003, 3643788.0781999994)",30-025-05333,,,,,OFR497,No known issues,Abo,,Abo
1670,1670,"(662577.1924999999, 3640145.2996999994)",30-025-05343-0102,,,,,OFR497,No known issues,Abo,,Abo
1671,1671,"(675145.5949999997, 3672706.0418999996)",30-025-07244-0001,,,,,OFR497,No known issues,Abo,,Abo
1672,1672,"(638465.5969000002, 3630074.9224999994)",30-025-20116-0004,,,,,OFR497,No known issues,Abo,,Abo
1673,1673,"(638853.2995999996, 3629278.606899999)",30-025-20382-0004,,,,,OFR497,No known issues,Abo,,Abo
1674,1674,"(647509.8081999999, 3665804.1839000005)",30-025-20479,,,,,OFR497,No known issues,Abo,,Abo
1675,1675,"(637477.9683999997, 3643798.5581)",30-025-22062-0001,,,,,OFR497,No known issues,Abo,,Abo
1676,1676,"(660321.0436000004, 3670016.1537999995)",30-025-23223,,,,,OFR497,No known issues,Abo,,Abo
1677,1677,"(670648.3004000001, 3638756.0025999993)",30-025-23563,,,,,OFR497,No known issues,Abo,,Abo
1678,1678,"(637310.4231000002, 3632525.0494999997)",30-025-23658,,,,,OFR497,No known issues,Abo,,Abo
1679,1679,"(669846.2070000004, 3638645.7314)",30-025-23718,,,,,OFR497,No known issues,Abo,,Abo
1680,1680,"(675182.5407999996, 3673453.2115)",30-025-24772,,,,,OFR497,No known issues,Abo,,Abo
1681,1681,"(665022.8724999996, 3640174.6845999993)",30-025-24876,,,,,OFR497,No known issues,Abo,,Abo
1682,1682,"(631650.7174000004, 3634031.508199999)",30-025-25256,,,,,OFR497,No known issues,Abo,,Abo
1683,1683,"(622734.8679, 3653736.528000001)",30-025-25314,,,,,OFR497,No known issues,Abo,,Abo
1684,1684,"(669555.7735000001, 3651730.8966000006)",30-025-25490,,,,,OFR497,No known issues,Abo,,Abo
1685,1685,"(622763.2731999997, 3640307.3466)",30-025-25501,,,,,OFR497,No known issues,Abo,,Abo
1686,1686,"(632856.1640999997, 3634058.7432000004)",30-025-25526,,,,,OFR497,No known issues,Abo,,Abo
1687,1687,"(629916.7231000001, 3645254.956700001)",30-025-25559,,,,,OFR497,No known issues,Abo,,Abo
1688,1688,"(632715.4924999997, 3640403.1164999995)",30-025-25654,,,,,OFR497,No known issues,Abo,,Abo
1689,1689,"(623190.8564999998, 3638732.5548)",30-025-25715,,,,,OFR497,No known issues,Abo,,Abo
1690,1690,"(657241.5000999998, 3663637.7017)",30-025-25717,,,,,OFR497,No known issues,Abo,,Abo
1691,1691,"(645226.8139000004, 3638297.0842000004)",30-025-26002,,,,,OFR497,No known issues,Abo,,Abo
1692,1692,"(678207.1995999999, 3647189.2163999993)",30-025-26174,,,,,OFR497,No known issues,Abo,,Abo
1693,1693,"(656997.5219, 3677220.0934999995)",30-025-26370,,,,,OFR497,No known issues,Abo,,Abo
1694,1694,"(645604.5516999997, 3640662.5453999992)",30-025-26433-0001,,,,,OFR497,No known issues,Abo,,Abo
1695,1695,"(654798.3959999997, 3664291.9569000006)",30-025-26442,,,,,OFR497,No known issues,Abo,,Abo
1696,1696,"(647347.4073000001, 3648852.8276000004)",30-025-26561-0001,,,,,OFR497,No known issues,Abo,,Abo
1697,1697,"(636708.5121999998, 3641758.4886000007)",30-025-26946,,,,,OFR497,No known issues,Abo,,Abo
1698,1698,"(635819.2257000003, 3668835.3321)",30-025-27224,,,,,OFR497,No known issues,Abo,,Abo
1699,1699,"(625166.1985999998, 3639978.307600001)",30-025-27324-0001,,,,,OFR497,No known issues,Abo,,Abo
1700,1700,"(658242.0127999997, 3668376.3035000004)",30-025-27444,,,,,OFR497,No known issues,Abo,,Abo
1701,1701,"(621913.3494999995, 3655715.5856999997)",30-025-27567-0001,,,,,OFR497,No known issues,Abo,,Abo
1702,1702,"(631975.7160999998, 3641290.285599999)",30-025-27597,,,,,OFR497,No known issues,Abo,,Abo
1703,1703,"(646439.4585999995, 3638627.6953999996)",30-025-27751,,,,,OFR497,No known issues,Abo,,Abo
1704,1704,"(642477.8816, 3649166.0249000005)",30-025-27822,,,,,OFR497,No known issues,Abo,,Abo
1705,1705,"(646779.5684000002, 3639793.8455)",30-025-27891-0001,,,,,OFR497,No known issues,Abo,,Abo
1706,1706,"(679506.5569000002, 3639118.7968000006)",30-025-28147,,,,,OFR497,No known issues,Abo,,Abo
1707,1707,"(662139.1424000002, 3636796.4365)",30-025-28453,,,,,OFR497,No known issues,Abo,,Abo
1708,1708,"(651067.7479999997, 3669883.159600001)",30-025-28535-0101,,,,,OFR497,No known issues,Abo,,Abo
1709,1709,"(651699.4718000004, 3655790.4229000006)",30-025-28792,,,,,OFR497,No known issues,Abo,,Abo
1710,1710,"(627192.8876, 3649723.6877999995)",30-025-28921,,,,,OFR497,No known issues,Abo,,Abo
1711,1711,"(635817.0986000001, 3641344.7229999993)",30-025-29045,,,,,OFR497,No known issues,Abo,,Abo
1712,1712,"(620268.6909999996, 3654020.8895999994)",30-025-29256,,,,,OFR497,No known issues,Abo,,Abo
1713,1713,"(620274.5456999997, 3652933.1733999997)",30-025-29399,,,,,OFR497,No known issues,Abo,,Abo
1714,1714,"(642109.9970000004, 3655587.187999999)",30-025-29457,,,,,OFR497,No known issues,Abo,,Abo
1715,1715,"(660494.2423, 3647873.718699999)",30-025-29473,,,,,OFR497,No known issues,Abo,,Abo
1716,1716,"(649267.9770999998, 3637860.410700001)",30-025-29546-0001,,,,,OFR497,No known issues,Abo,,Abo
1717,1717,"(673046.4611999998, 3675982.999)",30-025-29705,,,,,OFR497,No known issues,Abo,,Abo
1718,1718,"(637387.6221000003, 3628049.4218000006)",30-025-29988-0003,,,,,OFR497,No known issues,Abo,,Abo
1719,1719,"(666349.7325999998, 3641897.1479)",30-025-30215,,,,,OFR497,No known issues,Abo,,Abo
1720,1720,"(636242.2571, 3639352.305299999)",30-025-30340,,,,,OFR497,No known issues,Abo,,Abo
1721,1721,"(630462.2392999995, 3654092.431500001)",30-025-30541,,,,,OFR497,No known issues,Abo,,Abo
1722,1722,"(645558.932, 3647912.432499999)",30-025-30769,,,,,OFR497,No known issues,Abo,,Abo
1723,1723,"(650537.7583999997, 3649609.7244000006)",30-025-30879,,,,,OFR497,No known issues,Abo,,Abo
1724,1724,"(626304.1788999997, 3645202.3596)",30-025-31072,,,,,OFR497,No known issues,Abo,,Abo
1725,1725,"(621522.3843999999, 3642762.4979)",30-025-31229,,,,,OFR497,No known issues,Abo,,Abo
1726,1726,"(639983.6739999996, 3638598.5265999995)",30-025-31621,,,,,OFR497,No known issues,Abo,,Abo
1727,1727,"(622183.5864000004, 3673092.9225999992)",30-025-31761,,,,,OFR497,No known issues,Abo,,Abo
1728,1728,"(630356.4157999996, 3643688.346000001)",30-025-32002,,,,,OFR497,No known issues,Abo,,Abo
1729,1729,"(677021.7319999998, 3674026.5351)",30-025-32703,,,,,OFR497,No known issues,Abo,,Abo
1730,1730,"(677908.9554000003, 3676873.448000001)",30-025-33502,,,,,OFR497,No known issues,Abo,,Abo
1731,1731,"(640949.7029999997, 3650516.9473)",30-025-33733,,,,,OFR497,No known issues,Abo,,Abo
1732,1732,"(669208.4391000001, 3642750.8257999998)",30-025-33933,,,,,OFR497,No known issues,Abo,,Abo
1733,1733,"(671451.0499999998, 3649452.1509000007)",30-025-34034,,,,,OFR497,No known issues,Abo,,Abo
1734,1734,"(646592.4977000002, 3646692.3258999996)",30-025-34252,,,,,OFR497,No known issues,Abo,,Abo
1735,1735,"(647023.4083000002, 3645015.2809999995)",30-025-34443-0001,,,,,OFR497,No known issues,Abo,,Abo
1736,1736,"(616996.1873000003, 3634037.6975)",30-025-34549,,,,,OFR497,No known issues,Abo,,Abo
1737,1737,"(631526.6485000001, 3632241.2112000007)",30-025-34583,,,,,OFR497,No known issues,Abo,,Abo
1738,1738,"(645929.3481000001, 3643996.512700001)",30-025-34591,,,,,OFR497,No known issues,Abo,,Abo
1739,1739,"(646226.4557999996, 3644395.7105)",30-025-34695,,,,,OFR497,No known issues,Abo,,Abo
1740,1740,"(631293.7271999996, 3630391.814200001)",30-025-34781,,,,,OFR497,No known issues,Abo,,Abo
1741,1741,"(654014.1503999997, 3641210.3528000005)",30-025-34837,,,,,OFR497,No known issues,Abo,,Abo
1742,1742,"(632077.4594, 3631873.7532)",30-025-34956,,,,,OFR497,No known issues,Abo,,Abo
1743,1743,"(644060.9639999997, 3652000.3335999995)",30-025-35079,,,,,OFR497,No known issues,Abo,,Abo
1744,1744,"(654837.4274000004, 3642345.5699000005)",30-025-35085,,,,,OFR497,No known issues,Abo,,Abo
1745,1745,"(649683.6596999997, 3656202.0068999995)",30-025-35098,,,,,OFR497,No known issues,Abo,,Abo
1746,1746,"(640278.8520999998, 3646246.7328999992)",30-025-35111,,,,,OFR497,No known issues,Abo,,Abo
1747,1747,"(618837.8728999998, 3651055.0033)",30-025-35180,,,,,OFR497,No known issues,Abo,,Abo
1748,1748,"(621787.6018000003, 3634996.0284)",30-025-35189,,,,,OFR497,No known issues,Abo,,Abo
1749,1749,"(657210.5018999996, 3644301.7328999992)",30-025-35190,,,,,OFR497,No known issues,Abo,,Abo
1750,1750,"(644825.1634999998, 3652841.0702)",30-025-35331,,,,,OFR497,No known issues,Abo,,Abo
1751,1751,"(653402.7827000003, 3653807.2941999994)",30-025-35612,,,,,OFR497,No known issues,Abo,,Abo
1752,1752,"(635846.6681000004, 3645367.2256000005)",30-026255,,,,,OFR497,No known issues,Abo,,Abo
1753,1753,"(556067.4883000003, 3630943.9015999995)",OFR497-47,,,,,OFR497,No known issues,Abo,,Abo
1754,1754,"(565683.2714999998, 3633039.7053999994)",OFR497-61,,,,,OFR497,No known issues,Abo,,Abo
1755,1755,"(574031.7633999996, 3635765.0884000007)",OFR497-73,,,,,OFR497,No known issues,Abo,,Abo
1756,1756,"(670038.0104999999, 3637944.717599999)",30-025-23490,,,,,OFR497,No known issues,Abo,,Abo
1757,1757,"(671652.0368999997, 3665771.5683999993)",OFR497-291,,,,,OFR497,No known issues,Abo,,Abo
1758,1758,"(624854.3508000001, 3633125.997199999)",OFR497-442,,,,,OFR497,No known issues,Abo,,Abo
1759,1759,"(525848.2292, 3621132.6874)",30-015-33506,,,,,OCD_online_2018,No known issues,Abo,,Abo
1760,1760,"(522336.42310000025, 3653112.6253999993)",30-005-63634,,,,,OCD_online_2018,Not picked,Abo,,Abo
1761,1761,"(525416.7829999998, 3617920.201199999)",30-015-34933,,,,,OCD_online_2018,No known issues,Abo,,Abo
1762,1762,"(524367.9523999998, 3620731.0144999996)",30-015-35376,,,,,OCD_online_2018,No known issues,Abo,,Abo
1763,1763,"(524669.3989000004, 3620831.9839999992)",30-015-34885,,,,,OCD_online_2018,No known issues,Abo,,Abo
1764,1764,"(519518.21160000004, 3622767.4789000005)",30-015-35561,,,,,OCD_online_2018,No known issues,Abo,,Abo
1765,1765,"(522734.94710000046, 3620785.4968)",30-015-35825,,,,,OCD_online_2018,No known issues,Abo,,Abo
1766,1766,"(526220.3110999996, 3618296.5382000003)",30-015-35862,,,,,OCD_online_2018,No known issues,Abo,,Abo
1767,1767,"(526307.6527000004, 3620691.1328999996)",30-015-33508,,,,,OCD_online_2018,No known issues,Abo,,Abo
1768,1768,"(526220.5539999995, 3619561.3863999993)",30-015-34911,,,,,OCD_online_2018,No known issues,Abo,,Abo
1769,1769,"(525786.6244999999, 3619528.113399999)",30-015-34923,,,,,OCD_online_2018,No known issues,Abo,,Abo
1770,1770,"(523036.8817999996, 3617905.1005000006)",30-015-34794,,,,,OCD_online_2018,No known issues,Abo,,Abo
1771,1771,"(601237.2592000002, 3671031.3542)",30-005-20392-0101,,,,,OFR487,No known issues,Abo,,Abo
1772,1772,"(613113.6966000004, 3649859.3748000003)",30-005-20645,,,,,OFR487,No known issues,Abo,,Abo
1773,1773,"(613868.0029999996, 3654203.694599999)",30-005-21028,,,,,OFR487,No known issues,Abo,,Abo
1774,1774,"(575510.3595000003, 3653828.2456)",30-005-60253,,,,,OFR487,No known issues,Abo,,Abo
1775,1775,"(575724.5350000001, 3652216.715500001)",30-005-60277,,,,,OFR487,No known issues,Abo,,Abo
1776,1776,"(574715.1684999997, 3653011.6942)",30-005-60300,,,,,OFR487,No known issues,Abo,,Abo
1777,1777,"(576869.0239000004, 3657689.3803000003)",30-005-60394,,,,,OFR487,No known issues,Abo,,Abo
1778,1778,"(526786.4692000002, 3660404.6810999997)",30-005-61956,,,,,OFR487,No known issues,Abo,,Abo
1779,1779,"(577657.5582999997, 3649947.8475)",30-005-62320,,,,,OFR487,No known issues,Abo,,Abo
1780,1780,"(574049.0801999997, 3674231.0078)",30-005-63069,,,,,OFR487,No known issues,Abo,,Abo
1781,1781,"(586603.6803000001, 3671707.7314999998)",30-005-63226,,,,,OFR487,No known issues,Abo,,Abo
1782,1782,"(563204.0165999997, 3644768.817399999)",30-015-20364,,,,,OFR487,No known issues,Abo,,Abo
1783,1783,"(536673.9128, 3629291.2346)",30-015-20570,,,,,OFR487,No known issues,Abo,,Abo
1784,1784,"(553298.1676000003, 3620834.8694)",30-015-20755,,,,,OFR487,No known issues,Abo,,Abo
1785,1785,"(542745.6853, 3626899.9464999996)",30-015-20978,,,,,OFR487,No known issues,Abo,,Abo
1786,1786,"(573634.1836000001, 3641548.4518999998)",30-015-21040,,,,,OFR487,No known issues,Abo,,Abo
1787,1787,"(537937.4633999998, 3620830.8286000006)",30-015-21624,,,,,OFR487,No known issues,Abo,,Abo
1788,1788,"(531811.3974000001, 3632060.2995999996)",30-015-21862,,,,,OFR487,No known issues,Abo,,Abo
1789,1789,"(542331.0499, 3630130.8408000004)",30-015-21950,,,,,OFR487,No known issues,Abo,,Abo
1790,1790,"(526975.5332000004, 3626052.9525000006)",30-015-22303,,,,,OFR487,No known issues,Abo,,Abo
1791,1791,"(536237.1871999996, 3634517.7608000003)",30-015-22360,,,,,OFR487,No known issues,Abo,,Abo
1792,1792,"(537170.5067999996, 3618441.1630000006)",30-015-22467,,,,,OFR487,No known issues,Abo,,Abo
1793,1793,"(571630.5378999999, 3645213.4261000007)",30-015-22588,,,,,OFR487,No known issues,Abo,,Abo
1794,1794,"(542737.5415000003, 3622050.9257999994)",30-015-22640,,,,,OFR487,No known issues,Abo,,Abo
1795,1795,"(537842.4046, 3636134.5757999998)",30-015-22643,,,,,OFR487,No known issues,Abo,,Abo
1796,1796,"(535068.2821000004, 3628477.257200001)",30-015-22707-0002,,,,,OFR487,No known issues,Abo,,Abo
1797,1797,"(543574.4705999997, 3622854.9669000003)",30-015-22711,,,,,OFR487,No known issues,Abo,,Abo
1798,1798,"(543582.3801999995, 3620839.5847999994)",30-015-22720,,,,,OFR487,No known issues,Abo,,Abo
1799,1799,"(542806.5422999999, 3618431.6888999995)",30-015-22847,,,,,OFR487,No known issues,Abo,,Abo
1800,1800,"(569216.9415999996, 3644791.4976000004)",30-015-22990,,,,,OFR487,No known issues,Abo,,Abo
1801,1801,"(567615.6961000003, 3644354.642999999)",30-015-23056,,,,,OFR487,No known issues,Abo,,Abo
1802,1802,"(576411.0743000004, 3647057.6553000007)",30-015-23229,,,,,OFR487,No known issues,Abo,,Abo
1803,1803,"(543248.9445000002, 3628106.0681)",30-015-23294,,,,,OFR487,No known issues,Abo,,Abo
1804,1804,"(567213.5231999997, 3643555.861300001)",30-015-23343,,,,,OFR487,No known issues,Abo,,Abo
1805,1805,"(565605.2797999997, 3643566.0875000004)",30-015-23730-0001,,,,,OFR487,No known issues,Abo,,Abo
1806,1806,"(568419.6869000001, 3643551.9669000003)",30-015-23731,,,,,OFR487,No known issues,Abo,,Abo
1807,1807,"(572419.1246999996, 3637757.7348999996)",30-015-23766,,,,,OFR487,No known issues,Abo,,Abo
1808,1808,"(541552.3595000003, 3623151.1565000005)",30-015-23961,,,,,OFR487,No known issues,Abo,,Abo
1809,1809,"(537979.6232000003, 3618136.0376999993)",30-015-23989,,,,,OFR487,No known issues,Abo,,Abo
1810,1810,"(539921.2389000002, 3628513.365)",30-015-25848-0001,,,,,OFR487,No known issues,Abo,,Abo
1811,1811,"(585980.2943000002, 3632700.9987000003)",30-015-27108-0001,,,,,OFR487,No known issues,Abo,,Abo
1812,1812,"(569618.3649000004, 3642755.460000001)",30-015-27792,,,,,OFR487,No known issues,Abo,,Abo
1813,1813,"(535315.6416999996, 3622119.303099999)",30-015-30896,,,,,OFR487,No known issues,Abo,,Abo
1814,1814,"(538651.2796999998, 3621372.351500001)",30-015-31437,,,,,OFR487,No known issues,Abo,,Abo
1815,1815,"(541297.2971000001, 3620505.0045999996)",30-015-31672,,,,,OFR487,No known issues,Abo,,Abo
1816,1816,"(591108.0198999997, 3640124.4374)",30-015-31698,,,,,OFR487,No known issues,Abo,,Abo
1817,1817,"(541958.0636999998, 3624469.8692000005)",30-015-31795,,,,,OFR487,No known issues,Abo,,Abo
1818,1818,"(632650.0617000004, 3666349.673800001)",30-025-01117,,,,,OFR487,No known issues,Abo,,Abo
1819,1819,"(629649.6935999999, 3639627.5012999997)",30-025-01269,,,,,OFR487,No known issues,Abo,,Abo
1820,1820,"(657792.9844000004, 3655481.2810999993)",30-025-03673-0001,,,,,OFR487,No known issues,Abo,,Abo
1821,1821,"(672130.6903999997, 3658924.4722000007)",30-025-05210,,,,,OFR487,No known issues,Abo,,Abo
1822,1822,"(671790.2984999996, 3655693.0014999993)",30-025-05306,,,,,WellCompletion,No known issues,Abo,,Abo
1823,1823,"(661336.8581999997, 3648702.3685999997)",30-025-05327,,,,,OFR487,No known issues,Abo,,Abo
1824,1824,"(675986.0739000002, 3673112.2459999993)",30-025-07245-0001,,,,,OFR487,No known issues,Abo,,Abo
1825,1825,"(679286.5983999996, 3674761.9113999996)",30-025-23666,,,,,OFR487,No known issues,Abo,,Abo
1826,1826,"(636522.9351000004, 3630815.4548000004)",30-025-23782,,,,,OFR487,No known issues,Abo,,Abo
1827,1827,"(640910.8162000002, 3633749.1346000005)",30-025-24262,,,,,OFR487,No known issues,Abo,,Abo
1828,1828,"(663015.3442000002, 3641737.1358000003)",30-025-24301,,,,,OFR487,No known issues,Abo,,Abo
1829,1829,"(651626.2767000003, 3663424.7578999996)",30-025-24705,,,,,OFR487,No known issues,Abo,,Abo
1830,1830,"(639239.4123, 3636090.844799999)",30-025-25167,,,,,OFR487,No known issues,Abo,,Abo
1831,1831,"(633927.0750000002, 3643715.591)",30-025-25779,,,,,OFR487,No known issues,Abo,,Abo
1832,1832,"(645283.7476000004, 3637781.4650999997)",30-025-25791-0001,,,,,OFR487,No known issues,Abo,,Abo
1833,1833,"(646010.9091999996, 3642272.525699999)",30-025-26219,,,,,OFR487,No known issues,Abo,,Abo
1834,1834,"(635535.4201999996, 3644145.6718000006)",30-025-26315,,,,,OFR487,No known issues,Abo,,Abo
1835,1835,"(649617.8816999998, 3641917.3737000003)",30-025-26351,,,,,OFR487,No known issues,Abo,,Abo
1836,1836,"(642064.0691999998, 3636563.5514)",30-025-26769,,,,,OFR487,No known issues,Abo,,Abo
1837,1837,"(647205.9238, 3642682.8828)",30-025-26854,,,,,OFR487,No known issues,Abo,,Abo
1838,1838,"(671604.4194, 3648945.985200001)",30-025-27290-0101,,,,,OFR487,No known issues,Abo,,Abo
1839,1839,"(629473.5104999999, 3662706.3455)",30-025-27712,,,,,OFR487,No known issues,Abo,,Abo
1840,1840,"(635579.4086999996, 3640129.693499999)",30-025-27792,,,,,OFR487,No known issues,Abo,,Abo
1841,1841,"(633581.2614000002, 3639693.245100001)",30-025-28035,,,,,OFR487,No known issues,Abo,,Abo
1842,1842,"(625480.4425999997, 3664301.1066999994)",30-025-28290,,,,,OFR487,No known issues,Abo,,Abo
1843,1843,"(640639.1418000003, 3672137.2511)",30-025-28489,,,,,OFR487,No known issues,Abo,,Abo
1844,1844,"(637225.3136999998, 3658741.9727)",30-025-28505,,,,,OFR487,No known issues,Abo,,Abo
1845,1845,"(644831.1993000004, 3640240.0922999997)",30-025-28611-0001,,,,,OFR487,No known issues,Abo,,Abo
1846,1846,"(649366.7834999999, 3660149.3741999995)",30-025-28757,,,,,OFR487,No known issues,Abo,,Abo
1847,1847,"(678815.898, 3672763.2596000005)",30-025-28760,,,,,OFR487,No known issues,Abo,,Abo
1848,1848,"(637974.9249, 3664857.464400001)",30-025-28791,,,,,OFR487,No known issues,Abo,,Abo
1849,1849,"(662889.0480000004, 3636859.4750999995)",30-025-28806,,,,,OFR487,No known issues,Abo,,Abo
1850,1850,"(632998.2060000002, 3663871.4284000006)",30-025-28871,,,,,OFR487,No known issues,Abo,,Abo
1851,1851,"(644291.8099999996, 3676508.0769999996)",30-025-29144-0001,,,,,OFR487,No known issues,Abo,,Abo
1852,1852,"(676723.6072000004, 3656588.0977)",30-025-29146,,,,,OFR487,No known issues,Abo,,Abo
1853,1853,"(643537.0691999998, 3639026.809699999)",30-025-29186,,,,,OFR487,No known issues,Abo,,Abo
1854,1854,"(642785.8442000002, 3670042.4174000006)",30-025-29421,,,,,OFR487,No known issues,Abo,,Abo
1855,1855,"(625411.3019000003, 3667072.542300001)",30-025-29505,,,,,OFR487,No known issues,Abo,,Abo
1856,1856,"(646554.5033999998, 3632616.8289)",30-025-29858,,,,,OFR487,No known issues,Abo,,Abo
1857,1857,"(643704.1370000001, 3650787.8534999993)",30-025-29998-0100,,,,,OFR487,No known issues,Abo,,Abo
1858,1858,"(665326.4897999996, 3642175.9996000007)",30-025-30203,,,,,OFR487,No known issues,Abo,,Abo
1859,1859,"(615876.3174999999, 3650491.4344999995)",30-025-30212,,,,,OFR487,No known issues,Abo,,Abo
1860,1860,"(659822.4057, 3642525.5558)",30-025-30507,,,,,OFR487,No known issues,Abo,,Abo
1861,1861,"(658768.6629999997, 3645333.3455999997)",30-025-30536,,,,,OFR487,No known issues,Abo,,Abo
1862,1862,"(671433.7613000004, 3670280.3676999994)",30-025-30702,,,,,OFR487,No known issues,Abo,,Abo
1863,1863,"(619868.7023999998, 3654160.9054000005)",30-025-31848,,,,,OFR487,No known issues,Abo,,Abo
1864,1864,"(645355.7306000004, 3630463.2544)",30-025-33582,,,,,OFR487,No known issues,Abo,,Abo
1865,1865,"(640982.494, 3632070.0908000004)",30-025-34020,,,,,OFR487,No known issues,Abo,,Abo
1866,1866,"(641729.3285999997, 3632621.9317000005)",30-025-34059-0100,,,,,OFR487,No known issues,Abo,,Abo
1867,1867,"(645777.2478, 3634208.9318000004)",30-025-34495-0001,,,,,OFR487,No known issues,Abo,,Abo
1868,1868,"(641628.5970999999, 3638603.3400999997)",30-025-34505,,,,,OFR487,No known issues,Abo,,Abo
1869,1869,"(618043.7747999998, 3650700.1840000004)",30-025-34517,,,,,OFR487,No known issues,Abo,,Abo
1870,1870,"(646536.5335999997, 3635029.7172)",30-025-34761,,,,,OFR487,No known issues,Abo,,Abo
1871,1871,"(643948.6381999999, 3642436.2739000004)",30-025-35010,,,,,OFR487,No known issues,Abo,,Abo
1872,1872,"(634509.8775000004, 3638904.1023999993)",30-025-35046,,,,,OFR487,No known issues,Abo,,Abo
1873,1873,"(648037.0647, 3641529.7602999993)",30-025-35257,,,,,OFR487,No known issues,Abo,,Abo
1874,1874,"(631443.7613000004, 3628465.700099999)",30-025-35529,,,,,OFR487,No known issues,Abo,,Abo
1875,1875,"(573956.1961000003, 3657536.1513)",MC 00199,,,,,OFR487,No known issues,Abo,,Abo
1876,1876,"(551374.5672000004, 3656547.056)",MC 10404,,,,,OFR487,No known issues,Abo,,Abo
1877,1877,"(584435.1042, 3656014.2007999998)",MC 60346,,,,,OFR487,No known issues,Abo,,Abo
1878,1878,"(575428.7435999997, 3631266.7521)",MH 01461,,,,,OFR487,No known issues,Abo,,Abo
1879,1879,"(576174.1945000002, 3629408.7729)",MH 01604,,,,,OFR487,No known issues,Abo,,Abo
1880,1880,"(595566.8905999996, 3631242.2781000007)",30-015-04240,,,,,OFR487,No known issues,Abo,,Abo
1881,1881,"(551180.3710000003, 3627724.8138999995)",MH 21237,,,,,OFR487,No known issues,Abo,,Abo
1882,1882,"(618891.0930000003, 3673938.363399999)",MN 00265,,,,,OFR487,No known issues,Abo,,Abo
